trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	8420	003	7.76	5.56	0	0.0	3.588673973	3.987800725	3	1	0.656156533	0.001276331001
2	9070	332	5.01	3.63	1	5.503754487999999	8.935936991	9.352498403	2	1	0.859634063	0.001136328006
3	8180	100	7.12	6.59	0	10.868688699999998	14.35089263	14.76742919	1	1	0.51710126	0.001477783997
4	3062	020	1.87	5.78	0	16.28434116	19.86665481	20.28319147	2	1	0.6090795960000001	0.001381011003
5	8540	233	7.48	5.16	1	21.79838816	25.04728287	25.46384873	2	1	0.955367471	0.0010174280030000001
6	9560	100	2.12	5.5	0	26.9800643	30.77872968	31.195359000000003	1	1	0.600813759	0.001164112997
7	2205	020	1.95	4.53	0	32.71150264	36.34362972	36.76109716	2	1	0.586436586	0.0010732629959999999
8	2487	112	5.2	4.05	1	38.27724961	41.65949103	42.05935093	2	1	1.072139235	0.001069958002
9	9908	212	2.34	6.63	1	43.57455506	46.89015216	47.30667526	1	1	0.817046398	0.001084265998
10	2208	100	7.35	5.68	0	48.82275123	52.65489553	53.071446200000004	1	1	0.555975761	0.001141836001
11	2710	020	2.52	5.46	0	54.58751641	58.13637711	58.55299521	2	1	0.59444094	0.001071557999
12	2717	232	2.58	5.7	1	60.07004266	63.50134976	63.91785765	3	1	1.262307412	0.001136844003
13	5600	112	7.57	5.19	1	65.43440937	69.0662027	69.48267215	2	1	0.8416025429999999	0.0013571750020000002
14	6350	003	1.9	7.29	0	70.99883408	74.94753166	75.36407312	3	1	0.631831514	0.001129721997
15	2840	100	4.91	2.43	0	76.88122111	80.52993682	80.94560682	1	1	0.5697689570000001	0.0010327659979999999
16	1710	212	8.34	5.41	1	82.46173065	85.94393032	86.36050218	2	0	0.659263371	0.001206212997
17	2190	003	4.83	2.41	0	87.87668038	91.15886482	91.57540388	3	1	0.564211069	0.001076810004
18	8300	313	7.02	6.14	1	93.09218561	96.97366203	97.39016539	1	1	0.9739449720000001	0.00134468
19	5535	100	4.81	4.11	0	98.90636755	102.4051242	102.8216875	1	1	0.597563851	0.001019345
20	7330	020	7.69	5.14	0	104.3379309	107.6034318	108.0200567	2	1	0.543295692	0.001056094996
21	8200	232	7.54	6.35	1	109.53618999999999	112.96844490000001	113.38492420000001	3	1	0.79474399	0.0010777870050000002
22	9800	100	2.04	6.05	0	114.90107990000001	117.9343538	118.3499892	1	1	0.509477912	0.001076104003
23	7100	221	5.24	2.89	1	119.8661017	123.2983688	123.7148107	1	1	0.8009488109999999	0.001091697995
24	9940	020	1.62	7.15	0	125.23098799999998	128.6308544	129.03072240000003	2	1	0.7486848629999999	0.0010512449950000002
25	7032	003	4.82	3.18	0	130.5459279	134.3780456	134.794594	3	1	0.48889706200000005	0.001092689003
26	7632	221	5.22	4.78	1	136.3107281	139.5606095	139.9602831	1	1	0.683888844	0.001145304996
27	2154	100	8.03	4.48	0	141.4756967	145.4077179	145.82422219999998	1	1	0.5713654579999999	0.001067197001
