trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	2799	221	2.42	5.02	1	0.0	3.072662728	3.4734398680000003	1	1	0.648715477	0.001121257001
2	2516	311	4.9	3.5	1	4.976365479	8.666850274	9.067670405	3	1	0.6229237772	0.001294661999
3	9250	003	2.57	6.6	0	10.57059025	13.92710011	14.32788062	3	1	0.7870047686	0.0013482229990000002
4	4520	332	6.16	4.8	1	15.8474867	19.62151434	20.022296899999997	2	1	0.7235355714	0.001043766
5	9322	322	2.24	5.73	1	21.52521681	25.38272862	25.78350392	3	1	0.7792569863	0.001164842
6	1811	020	7.62	5.12	0	27.28642232	31.14394624	31.54472623	2	1	0.6496696185999999	0.00119522
7	9429	331	2.68	5.63	1	33.04763435	36.8717282	37.28920423	1	1	0.6098505998	0.001630326
8	8350	003	7.18	5.18	0	38.79215959	42.56614922	42.96693102	3	1	0.7797839034	0.001149752001
9	9419	331	2.55	5.19	1	44.46983524	48.36075573	48.76153803	1	1	0.5853280943	0.001147305
10	9903	020	2.36	5.71	0	50.26444962	54.172064799999994	54.57285021	2	1	0.6051222522999999	0.001062982999
11	2160	232	7.58	5.16	1	56.07575772	59.81635502	60.21717037	3	1	0.9287047936	0.001049245
12	9810	212	2.09	6.62	1	61.72009134	64.92631283	65.32708163	1	1	0.6907418731999999	0.001086948001
13	3350	020	1.88	5.72	0	66.83000335	70.4871375	70.88791344	2	1	0.5779110854	0.001047772001
14	2347	331	7.83	5.56	1	72.39083327	76.04795802	76.44873622	1	1	0.6333391638	0.0010962
15	2484	003	5.0	3.75	0	77.95165044	80.99087705	81.40835392	3	1	0.6177119211	0.0017284720000000002
16	5833	003	8.22	5.71	0	82.91131621	86.33462597	86.73539553	3	1	0.7705206781999999	0.001077216
17	7058	212	5.29	3.98	1	88.23831686	91.56146251	91.96224679	1	1	0.6796161195	0.00104986
18	3261	112	1.82	5.75	1	93.46516485	97.38947318	97.79025290000001	2	1	0.7239525202	0.001139220001
19	2002	003	4.95	3.35	0	99.29317674	102.9168694	103.33434129999999	3	1	0.5317599585	0.001088266001
20	6570	131	2.19	6.24	1	104.83730159999999	108.2439136	108.64468159999998	3	1	0.6779840817	0.001117881
21	2214	331	5.01	3.46	1	110.14760349999999	113.8715317	114.27230759999999	1	1	0.6660282181	0.0010891660000000001
22	4607	100	7.03	6.34	0	115.77522890000002	119.26255659999998	119.67922620000002	1	1	0.579693696	0.0011722519990000002
23	8090	112	7.02	5.71	1	121.1952175	124.22815790000001	124.64466440000001	2	1	0.6940056929999999	0.0011216239999999999
24	6570	020	2.19	6.24	0	126.1602116	129.1930437	129.6089304	2	1	0.562119148	0.001377011
25	1811	131	7.62	5.12	1	131.1252739	134.240723	134.6576379	3	1	0.657494525	0.001374988
26	9419	003	2.55	5.19	0	136.1742289	140.1730465	140.5887271	3	1	0.5901907270000001	0.001178302
27	2440	221	4.49	2.63	1	142.10523590000003	145.7541308	146.1709398	1	1	0.6312947289999999	0.0010953550010000001
28	8501	112	7.91	6.44	1	147.68678530000003	150.86891709999998	151.2851662	2	1	0.68563691	0.001144966
29	9429	003	2.68	5.63	0	152.8013186	156.0839089	156.50008799999998	3	1	0.550703102	0.001135584
30	5910	311	7.8	5.59	1	158.01625090000002	161.56507659999997	161.9819479	3	1	0.796808436	0.001153520001
31	4520	100	6.16	4.8	0	163.4980883	166.69720159999997	167.11320969999997	1	1	0.52928992	0.0011250610000000001
32	2484	232	5.0	3.75	1	168.6297158	172.195823	172.61159890000002	3	1	0.8793107929999999	0.001346564
33	3015	100	1.52	5.9	0	174.12778840000001	177.6267204	178.0434007	1	1	0.558436818	0.0010363180009999998
34	2495	020	5.22	3.19	0	179.5591603	183.1915311	183.60813169999997	2	1	0.538143474	0.001076881001
35	7021	211	5.21	4.17	1	185.1242814	188.3898011	188.8068012	2	1	0.668003343	0.00112436
36	8080	003	7.73	6.65	0	190.32265990000002	193.43790180000002	193.8547574	3	1	0.563489072	0.001138723001
37	6263	232	2.48	6.62	1	195.37098500000002	198.5532041	198.9696449	3	1	0.600191933	0.001040177001
38	2102	332	5.16	3.03	1	200.4859476	203.7179996	204.1185953	2	1	0.8365356420000001	0.0013775120009999998
39	2347	020	7.83	5.56	0	205.6345506	209.03311440000002	209.4492967	2	1	0.569028862	0.001080689999
40	5534	322	4.84	3.14	1	210.96544069999996	214.2977472	214.7143014	3	1	0.624135254	0.001117892001
41	9810	100	2.09	6.62	0	216.23075380000003	219.87948340000003	220.296333	1	1	0.5374939870000001	0.001040899999
42	9414	233	2.06	6.49	1	221.81245950000002	225.2948622	225.711017	2	1	0.6909137759999999	0.001027942
43	8492	313	7.21	7.31	1	227.22683080000002	231.1595359	231.57542220000002	1	1	0.7464581809999999	0.0016104510000000002
44	2799	100	2.42	5.02	0	233.0923836	236.490627	236.90690209999997	1	1	0.5196485120000001	0.001123099
45	3215	311	2.51	5.44	1	238.42360750000003	241.85560930000003	242.2718614	3	1	0.59420223	0.001081452001
46	7130	331	4.77	3.35	1	243.7885108	247.77003140000002	248.18675499999998	1	1	0.615428325	0.001127641
47	2381	020	5.25	3.04	0	249.70291919999997	252.81875240000002	253.2354012	2	1	0.5273358	0.001361895
