trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
61	8170	020	7.63	6.12	0	331.86314680000004	335.8458728	336.26199249999996	2	1	0.608234625	0.001077236
62	2377	311	5.19	3.5	1	337.7781922	341.22668389999995	341.64390760000003	3	1	0.745848442	0.001014427002
63	3195	311	2.06	6.36	1	343.1598361	347.1421806	347.5589163	3	1	0.64809274	0.0014482039989999998
64	7002	100	4.97	3.16	0	349.07432860000006	352.09029780000003	352.5072247	1	1	0.507433689	0.0013585379999999998
65	5535	131	4.81	4.11	1	354.0232216	358.00441969999997	358.42178789999997	3	1	0.73679896	0.0011474880009999999
66	4220	311	6.6	5.18	1	359.9377212	363.6528622	364.0698414	3	1	0.671982891	0.001054805998
67	6230	100	2.37	7.35	0	365.58592200000004	368.8509454	369.26761150000004	1	1	0.60252268	0.001133104
68	2272	131	4.5	3.74	1	370.78394249999997	373.9158885	374.3324317	3	1	0.634345047	0.001171020998
69	3059	331	1.81	6.48	1	375.8486416	379.44746360000005	379.86404489999995	1	1	0.733744342	0.0010284630009999999
70	9000	003	2.55	4.06	0	381.380134	384.6466527	385.06227789999997	3	1	0.584454377	0.001144902999
71	7002	313	4.97	3.16	1	386.57889539999996	389.6950629	390.1108206	1	1	0.7677555340000001	0.001361146999
72	8300	003	7.02	6.14	0	391.6271362	395.4764719	395.8920857	3	1	0.594499068	0.001108974
73	2487	100	5.2	4.05	0	397.4090273	401.0080702	401.4237545	1	1	0.574012145	0.0010301770020000002
74	3530	211	1.8	6.82	1	402.9397841	406.5385523	406.95523030000004	2	1	0.8750145570000001	0.00107391
75	8380	020	7.56	5.74	0	408.471218	411.9536108	412.3698876	2	1	0.532526571	0.001310528998
76	2210	100	4.7	3.08	0	413.886142	417.80173360000003	418.21804710000004	1	1	0.732042613	0.001099444999
77	8503	221	7.02	5.22	1	419.7345892	423.34966210000005	423.76633710000004	1	1	0.791880829	0.001079661
78	7037	020	4.81	3.71	0	425.28260389999997	428.3980415	428.8150552	2	1	0.638615029	0.001094572999
79	2272	003	4.5	3.74	0	430.3308307	433.99631830000004	434.4130914	3	1	0.5767923429999999	0.001036377002
80	2154	212	8.03	4.48	1	435.9290248	439.8447613	440.2616717	1	1	0.7921013170000001	0.001052577998
81	2210	211	4.7	3.08	1	441.77729589999996	444.87590539999997	445.2930465	2	1	0.8249270609999999	0.001087037999
82	2717	020	2.58	5.7	0	446.80918099999997	450.49074850000005	450.908204	2	1	0.6580741210000001	0.001171636002
83	4670	003	6.99	6.74	0	452.4234336	455.5732617	455.97312259999995	3	1	0.769066556	0.001170026
84	8470	331	7.74	6.14	1	457.48834919999996	460.52117530000004	460.937505	1	1	0.7333981559999999	0.0013506939980000002
85	9927	003	2.71	5.29	0	462.453488	465.48612360000004	465.8864727	3	1	0.631160374	0.001016345999
86	2595	003	4.88	3.71	0	467.38606339999995	471.284174	471.70049349999994	3	1	0.529550583	0.001160347001
87	2190	212	4.83	2.41	1	473.21709339999995	476.81541789999994	477.23256339999995	1	1	0.8538639790000001	0.001116161002
88	2071	003	7.86	5.0	0	478.74884289999994	482.54688830000003	482.9640874	3	1	0.586065898	0.001074758002
89	8180	331	7.12	6.59	1	484.47989060000003	487.7788699	488.195045	1	1	0.6996157479999999	0.0010944780009999999
90	9220	003	2.06	4.0	0	489.71145329999996	493.02746900000005	493.4434236000001	3	1	0.554197149	0.001021183998
91	2441	331	4.64	3.62	1	494.9601601	498.80820199999994	499.2248318	1	1	0.669608955	0.001112651
92	5629	100	7.03	6.55	0	500.7413427	504.306359	504.72341910000006	1	1	0.499200046	0.001130215001
93	8030	332	7.33	7.35	1	506.2390334	509.67165939999995	510.08781100000004	2	1	0.7029690829999999	0.001115843002
94	7014	100	5.15	3.25	0	511.60467259999996	514.8698015	515.2860954	1	1	0.536211168	0.001104990999
95	5480	020	7.53	5.48	0	516.8028375	519.8512568	520.268499	2	1	0.562361526	0.001380736001
96	2393	311	4.87	2.93	1	521.7842199	524.8662886	525.2828188999999	3	1	0.787443793	0.001095326003
97	3110	003	1.79	6.7	0	526.7989369	530.4144272	530.8309065000001	3	1	0.511259176	0.001073989999
98	5480	233	7.53	5.48	1	532.3479848000001	535.8800579	536.2957004	2	1	0.822178978	0.001135847
99	6350	212	1.9	7.29	1	537.8122827999999	541.6779631	542.0945730000001	1	1	0.751190914	0.001045083001
100	2224	020	7.24	4.85	0	543.6105997999999	547.5422572000001	547.9588848	2	1	0.638778086	0.001025464
101	9800	233	2.04	6.05	1	549.4751794	553.1076370000001	553.5239531000001	2	1	0.801892023	0.001037243997
102	6260	003	2.44	6.93	0	555.0396721	558.0557721	558.4721375	3	1	0.662646111	0.001128720003
103	7497	322	5.19	4.97	1	559.9880171	563.936769	564.3533617	3	1	0.860430831	0.001046719
104	9070	020	5.01	3.63	0	565.8697063	568.9686186	569.3858127999999	2	1	0.628244041	0.001064767999
105	9220	311	2.06	4.0	1	570.9020168	574.1836005	574.6004713	3	1	0.7020897359999999	0.001125507002
106	7492	313	7.41	4.91	1	576.1160969	580.1147941	580.5317027000001	1	1	0.818230604	0.001049251998
107	9908	100	2.34	6.63	0	582.0479916	585.2302738	585.6462796	1	1	0.592448098	0.001129264001
108	8470	003	7.74	6.14	0	587.1630554999999	591.1610833	591.5782052000001	3	1	0.644309963	0.001414766997
109	2308	211	5.22	3.82	1	593.0944675	597.0925007999999	597.5096924	2	1	0.7607835000000001	0.0010959540009999999
110	5600	100	7.57	5.19	0	599.0258546	602.3743981	602.7909927000001	1	1	0.535000905	0.001082158
111	7014	233	5.15	3.25	1	604.307262	608.0222574000001	608.4388683999999	2	1	0.823150431	0.001042953998
112	8540	100	7.48	5.16	0	609.9555552	613.7375097999999	614.153608	1	1	0.548370502	0.001094159001
113	4220	100	6.6	5.18	0	615.6700419	618.8524281	619.2690246000001	1	1	0.569414385	0.001123277998
114	9210	233	4.53	3.08	1	620.7848826000001	624.1840929	624.6004068	2	1	0.6938068690000001	0.001071649
115	1710	003	8.34	5.41	0	626.1165118	629.6985497000001	630.1150547999999	3	1	0.595498026	0.0013453800020000002
116	9332	003	2.25	5.34	0	631.6311238	635.5965043	636.0130009	3	1	0.81687957	0.001054262
117	7405	221	7.38	6.28	1	637.52968	641.4779062999999	641.8946963999999	1	1	0.7430478559999999	0.001024744
118	7492	003	7.41	4.91	0	643.4112422999999	647.0428614	647.4595475	3	1	0.618274452	0.0011227989999999998
119	7004	331	5.04	2.0	1	648.9753397999999	652.1576987999999	652.5742591	1	1	0.735411541	0.001018695999
120	8496	020	7.58	5.79	0	654.0908572000001	657.8391852999999	658.2556911	2	1	0.582886301	0.0010964870020000001
121	6230	112	2.37	7.35	1	659.7722682	663.4378181	663.8540114	2	1	0.9996510679999999	0.001018072002
122	7100	003	5.24	2.89	0	665.3705476	668.7192626	669.1360902000001	3	1	0.605579478	0.001020443
123	4670	232	6.99	6.74	1	670.6521828	674.2512763999999	674.667415	3	1	0.970816056	0.001185405003
124	2308	020	5.22	3.82	0	676.1839905	679.5323915	679.9494835	2	1	0.641113277	0.0011109779989999999
125	5629	131	7.03	6.55	1	681.4650266	685.3644759	685.7638596	3	1	0.866149121	0.0010509760000000001
126	2595	112	4.88	3.71	1	687.2794839	690.628464	691.0456907	2	1	0.736868298	0.001113995
127	3530	100	1.8	6.82	0	692.5615187999999	696.0939826	696.5098957	1	1	0.6320957220000001	0.001093270999
128	3160	332	2.63	5.35	1	698.0263503	701.7415091	702.1582926	2	1	0.807693977	0.001069743001
129	7037	232	4.81	3.71	1	703.6740768	707.5901769	708.0068461	3	1	0.80733272	0.0010630069990000001
130	8200	020	7.54	6.35	0	709.5231187	713.4877972999999	713.9046698	2	1	0.573581232	0.001089588
131	9940	322	1.62	7.15	1	715.4205243	718.569433	718.9859163	3	1	0.700658757	0.0013537029990000002
132	9520	020	2.46	5.41	0	720.502127	723.8512527	724.2679847999999	2	1	0.554685467	0.0011166239999999999
133	7330	322	7.69	5.14	1	725.7841107999999	729.0990144	729.5155521	3	1	0.658676155	0.001208250003
134	8170	322	7.63	6.12	1	731.0317296000001	734.1479350999999	734.5639158	3	1	0.554624795	0.001384932999
135	7632	020	5.22	4.78	0	736.0804446000001	739.6958856000001	740.1122676	2	1	0.502383892	0.001134115999
136	9927	313	2.71	5.29	1	741.6283386	745.0274517999999	745.4444037000001	1	1	0.7212912840000001	0.001023053999
137	7036	003	4.88	3.32	0	746.9608234	750.2254763999999	750.6427812000001	3	1	0.659364249	0.0010717069999999999
138	8380	131	7.56	5.74	1	752.1588889	755.4742339	755.8906955	3	1	0.715094638	0.001030295
139	9520	221	2.46	5.41	1	757.4064449	760.5054825	760.9227712999999	1	1	0.659038353	0.001030409003
140	8030	003	7.33	7.35	0	762.438935	766.087081	766.5035349	3	1	0.5751665429999999	0.001157080002
141	9332	332	2.25	5.34	1	768.0197772999999	771.5351222	771.9516255	2	1	0.694782247	0.001111654998
142	9920	131	2.5	5.76	1	773.4678163	777.1508233	777.5505461	3	1	1.111889115	0.001080067999
143	9210	020	4.53	3.08	0	779.0668127	782.6319569	783.0483091	2	1	0.590234722	0.001109145
144	2205	233	1.95	4.53	1	784.5645319	787.9963676	788.4130036	2	1	0.7528610640000001	0.0010418269990000002
