trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
58	2216	100	7.57	5.83	0	309.1838056	312.5993831	313.0157057	1	1	0.53330095	0.001055975998
59	8370	131	7.77	6.73	1	314.53201310000003	318.0143456	318.4304753	3	1	0.8703800709999999	0.001049473001
60	7041	313	4.99	2.6	1	319.94656519999995	323.59545160000005	324.01216600000004	1	1	0.984957229	0.001064146003
61	6263	003	2.48	6.62	0	325.528618	329.26058	329.6773536	3	1	0.655705709	0.001067892001
62	2396	003	4.91	3.34	0	331.1927878	335.1751255	335.5911135	3	1	0.526304626	0.001115466999
63	4607	212	7.03	6.34	1	337.1075263	340.85701869999997	341.2729316	1	1	0.803924788	0.001048938997
64	4610	020	7.29	5.1	0	342.78940710000006	346.0550557	346.4708769	2	1	0.782468229	0.001080040005
65	9253	232	2.0	5.53	1	347.9870591	351.953059	352.3698956	3	1	0.82716091	0.001072882005
66	7019	003	5.2	3.36	0	353.88577369999996	357.2173869	357.63413080000004	3	1	0.787363803	0.001123477996
67	6563	211	1.77	6.85	1	359.1503731	362.2992822	362.71554289999995	2	1	1.058359929	0.001159788
68	8510	003	7.32	4.93	0	364.232644	367.4306968	367.8481155	3	1	0.637730016	0.001136553998
69	7044	311	4.69	3.94	1	369.363817	373.1626723	373.57901560000005	3	1	1.114288575	0.001164566005
70	8370	100	7.77	6.73	0	375.0950611	378.14474920000004	378.5608937	1	1	0.524810057	0.001324712997
71	7019	211	5.2	3.36	1	380.0765213	383.37606239999997	383.79278230000006	2	1	0.973157022	0.001374190004
72	8492	003	7.21	7.31	0	385.30863910000005	388.9238554	389.3401437	3	1	0.576863936	0.001055228
73	5833	313	8.22	5.71	1	390.8563168	394.0220394	394.43876539999997	1	1	0.806701888	0.001107873999
74	2102	100	5.16	3.03	0	395.95466860000005	399.4544225	399.87084369999997	1	1	0.662308336	0.0010932959990000001
75	2411	233	5.07	2.86	1	401.386958	404.635917	405.05177960000003	2	1	1.393794465	0.0011354519960000001
76	8501	100	7.91	6.44	0	406.5677841	410.1337377	410.54984060000004	1	1	0.591715809	0.001124519003
77	4626	020	7.6	5.78	0	412.0665131	415.9981996	416.4145423	2	1	0.774622233	0.001103930997
78	9250	313	2.57	6.6	1	417.9315238	421.7969772	422.2133501	1	1	0.736539134	0.001130488999
79	8080	233	7.73	6.65	1	423.7290617	427.29486460000004	427.7109234	2	1	0.98209548	0.001111491998
80	3010	020	1.79	7.26	0	429.2270488	432.4760706999999	432.892804	2	1	0.665043005	0.001148894
81	5470	100	7.35	6.02	0	434.4086937	438.15799410000005	438.57466789999995	1	1	0.999106487	0.001146704999
82	7025	232	4.63	2.71	1	440.09056430000004	443.30665580000004	443.7230728	x	-1	-1.0	0.0
83	2332	020	7.64	4.3	0	445.2384281	448.5207829	448.93737289999996	2	1	0.884612554	0.001177314996
84	2440	020	4.49	2.63	0	450.4535476	453.56943099999995	453.98598030000005	2	1	0.6830304140000001	0.001038062001
85	9910	313	2.06	6.2	1	455.50174560000005	459.13416409999996	459.550454	1	1	0.902656837	0.001081112001
86	2730	100	2.45	6.8	0	461.0667293000001	464.5992148	465.01554569999996	1	1	0.725459541	0.001043826
87	8510	233	7.32	4.93	1	466.5318347	469.94757000000004	470.3476473	2	1	0.986264652	0.001141567998
88	7130	020	4.77	3.35	0	471.8638471	475.82845030000004	476.24493049999995	2	1	0.767971142	0.001063569005
89	7044	100	4.69	3.94	0	477.7609692	481.27657080000006	481.69306910000006	1	1	0.6966514840000001	0.001126249001
90	9423	311	2.61	5.66	1	483.20973489999994	487.19157350000006	487.6079836	3	1	0.845327378	0.001095722997
91	2514	100	5.19	3.5	0	489.1246534	492.45713380000007	492.87370589999995	1	1	0.715582424	0.001076712993
92	5910	020	7.8	5.59	0	494.38899100000003	497.8377785	498.25501940000004	2	1	0.806790362	0.001346961995
93	9187	112	1.81	6.45	1	499.7704382	503.0367305	503.4529683999999	3	0	0.968400623	0.001120396999
94	9435	100	2.27	5.0	0	504.96918110000007	507.98459800000006	508.4015127	1	1	0.635683574	0.001083575
95	2880	100	5.18	2.96	0	509.918005	513.199823	513.6159047	1	1	0.52518395	0.001075503998
96	2703	332	1.91	5.78	1	515.132087	518.2148995	518.6316983	2	1	1.077095773	0.001028904
97	7041	100	4.99	2.6	0	520.1474996000001	524.0959441000001	524.5128908	1	1	0.54829001	0.001082904004
98	2703	020	1.91	5.78	0	526.0289087	529.5108746000001	529.9277168000001	2	1	0.7101788520000001	0.0013652639970000002
99	5621	332	7.57	6.99	1	531.4436382	534.7259740000001	535.1426005	2	1	1.0868453000000002	0.001089725003
100	3015	212	1.52	5.9	1	536.6585165	540.5406399	540.9568919	1	1	0.936725927	0.0011445210039999999
101	3061	100	2.32	5.28	0	542.4730782	546.0385923	546.4558528	1	1	0.59802098	0.001152700002
102	2411	003	5.07	2.86	0	547.9721412	551.7534617	552.1703163999999	3	1	0.586897192	0.001093223
103	4626	211	7.6	5.78	1	553.686898	557.6514392000001	558.0680495	2	1	0.897243535	0.001073817999
104	7021	020	5.21	4.17	0	559.5842978999999	563.1329416	563.5503223999999	2	1	0.638988465	0.001105948999
105	3350	221	1.88	5.72	1	565.0662717	568.6312122	569.0480417	1	1	0.87692208	0.001052157
106	3215	020	2.51	5.44	0	570.5646359	573.7627838999999	574.1796314	2	1	0.5777837020000001	0.001127724994
107	2045	100	7.87	5.47	0	575.6955377	578.8115699	579.2283865	1	1	0.48149887799999996	0.001146155999
108	3061	131	2.32	5.28	1	580.7445962999999	584.1599442	584.5759208	3	1	1.117523047	0.001129249998
109	9253	003	2.0	5.53	0	586.0923341	589.6576008999999	590.0749442000001	3	1	0.6823814309999999	0.00110026
110	2381	112	5.25	3.04	1	591.5904459	594.6064363	595.0229555999999	2	1	1.1425805759999998	0.001120994006
111	9910	003	2.06	6.2	0	596.5394047	600.0217188999999	600.4215887	3	1	0.887341127	0.001039264003
112	5534	100	4.84	3.14	0	601.9375272000001	605.5363227999999	605.9521706	1	1	0.685345312	0.001277912997
113	8350	322	7.18	5.18	1	607.4684133	611.3177823	611.7338847	3	1	0.656030082	0.0011596830009999999
114	2200	112	4.79	3.18	1	613.2503375	616.5321466	616.9494843	2	1	0.943480957	0.001032135006
115	7058	003	5.29	3.98	0	618.4653467999999	622.097127	622.5138997	3	1	0.85934056	0.001087204
116	9435	233	2.27	5.0	1	624.0296994	627.5792196000001	627.9952093999999	2	1	1.0987124590000001	0.001144653004
117	6563	020	1.77	6.85	0	629.5115178	633.3108135	633.7106813999999	2	1	0.7510405529999999	0.001163905996
118	2514	212	5.19	3.5	1	635.2261118	639.075321	639.4916528	1	1	0.8658111909999999	0.001133199999
119	9322	003	2.24	5.73	0	641.0081812999999	644.9227319	645.3400534	3	1	0.776934241	0.001041283998
120	7595	221	4.55	3.77	1	646.8555884	649.8877741	650.3047011	1	1	0.668584684	0.0010846969960000002
121	9423	020	2.61	5.66	0	651.8210652	655.3702321000001	655.7858236000001	2	1	0.651981489	0.001136327999
122	2396	332	4.91	3.34	1	657.3020428	661.1348059	661.5510051	2	1	0.813872354	0.001046411002
123	7270	003	7.53	5.76	0	663.0671436000001	666.2658431	666.6822162000001	3	1	0.7947429509999999	0.001049391001
124	2570	322	4.78	2.76	1	668.1984161	671.8311952	672.2471006	3	1	1.246531186	0.0011392189990000001
125	2830	020	4.73	3.64	0	673.763164	677.0124033	677.4292297999999	2	1	0.759687702	0.0010411260009999999
126	2045	322	7.87	5.47	1	678.9449182999999	682.8775885	683.2937409	3	1	0.8715167779999999	0.001088645004
127	7595	003	4.55	3.77	0	684.8102427	688.025501	688.4418655000001	3	1	0.699744185	0.001126322997
128	2214	100	5.01	3.46	0	689.9582862000001	693.3242147999999	693.7404822000001	1	1	0.593147866	0.001146784001
129	4610	221	7.29	5.1	1	695.2566318	698.6558585	699.071773	1	1	0.813469352	0.001120689005
130	3261	003	1.82	5.75	0	700.5884619	704.4534653	704.8695947000001	3	1	0.704314005	0.0011351549980000001
131	3010	211	1.79	7.26	1	706.3867124	710.1845756	710.6011502	2	1	1.11704221	0.001381691
132	5621	003	7.57	6.99	0	712.1172508	715.4498866	715.8663684999999	3	1	0.6516164489999999	0.0013610120000000002
133	2880	131	5.18	2.96	1	717.3827073	721.1810512999999	721.5980459	3	1	0.839790093	0.001169195006
134	7502	020	7.75	5.91	0	723.1136422999999	726.9792587000001	727.3955728	2	1	0.866500002	0.001369491998
135	9187	100	1.81	6.45	0	728.9122807	732.4938243	732.9109316	1	1	0.670104877	0.001067163998
136	2332	212	7.64	4.3	1	734.4274087	737.8761860000001	738.2925443	1	1	0.96037089	0.001032061002
137	2830	131	4.73	3.64	1	739.8082082000001	742.9404761	743.3576125	3	1	0.871715314	0.001093595005
138	9414	100	2.06	6.49	0	744.8739135	748.8055032999999	749.2217837999999	1	1	0.584239008	0.001387256998
139	7502	311	7.75	5.91	1	750.7386438999999	754.0042222	754.420212	3	1	0.961612735	0.001140461995
140	8090	020	7.02	5.71	0	755.936521	759.6516228999999	760.0689636	2	1	1.2004298409999998	0.001230881004
141	2516	020	4.9	3.5	0	761.5848318	764.7005036	765.1005997999999	2	1	1.057150684	0.0011572590009999999
142	2216	221	7.57	5.83	1	766.6160563	769.6825562000001	770.0982295	1	1	0.954991892	0.001073221996
143	2495	233	5.22	3.19	1	771.6151205	775.5963929999999	776.0134037	2	1	1.41596447	0.001081265
144	2160	003	7.58	5.16	0	777.5294173	780.7948403	781.195472	x	-1	-1.0	0.0
