trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
46	3181	100	2.3	5.06	0	241.8593901	244.9748031	245.3913148	1	1	0.538633181	0.0011211649980000001
47	7032	332	4.82	3.18	1	246.90779669999998	250.58976569999996	251.00608540000002	2	1	0.9950623359999999	0.001014966001
48	2208	211	7.35	5.68	1	252.52228190000002	256.487685	256.9041741	2	1	0.921163466	0.001064222997
49	7004	100	5.04	2.0	0	258.42032290000003	262.2024084	262.6189778	1	1	0.526978088	0.001326467005
50	2071	311	7.86	5.0	1	264.1351915	268.0681161	268.4836841	3	1	0.757939145	0.001100914
51	7405	100	7.38	6.28	0	269.9999118	273.0322221	273.44868710000003	1	1	0.504666032	0.001091149999
52	3110	331	1.79	6.7	1	274.9649753	278.1471988	278.5646253	1	1	0.84546845	0.001357665999
53	8503	020	7.02	5.22	0	280.0798812	283.8119789	284.2285288	2	1	0.549018047	0.0010915269960000001
54	3181	112	2.3	5.06	1	285.7446582	288.8612209	289.2768409	2	1	0.877116125	0.0011158639969999998
55	3059	100	1.81	6.48	0	290.79300939999996	294.7592768	295.1748946000001	1	1	0.52251077	0.001085814001
56	8496	112	7.58	5.79	1	296.69104269999997	299.82362939999996	300.23988239999994	2	1	0.8813248990000001	0.001038962997
57	6260	221	2.44	6.93	1	301.75609510000004	304.83918930000004	305.25495789999997	1	1	0.738954895	0.001165165995
58	7484	100	4.99	4.24	0	306.7710988	310.4874881	310.9030326	1	1	0.531203577	0.001353792002
59	8420	332	7.76	5.56	1	312.42016760000007	316.1513408	316.56825069999996	2	1	0.745301662	0.001095936001
60	2840	232	4.91	2.43	1	318.08400750000004	322.049426	322.4659276	3	1	0.8393056740000001	0.0010478310000000002
61	8170	020	7.63	6.12	0	323.98215310000006	327.0811298	327.49758280000003	2	1	0.463800421	0.001063378993
62	2377	311	5.19	3.5	1	329.01393239999993	332.4126473	332.82916889999996	3	1	0.724444854	0.001101838003
63	3195	311	2.06	6.36	1	334.3453644	337.4944896	337.89457339999996	3	1	0.707032497	0.001081823
64	7002	100	4.97	3.16	0	339.4103561	342.7934983	343.2090495	1	1	0.528823791	0.001120652996
65	5535	131	4.81	4.11	1	344.7253247	348.5073562	348.92387389999993	3	1	0.709838593	0.001100929003
66	4220	311	6.6	5.18	1	350.4400357	353.45662569999996	353.8722502	3	1	0.569675093	0.001176307
67	6230	100	2.37	7.35	0	355.3883932	359.1548034	359.5713218	1	1	0.614640646	0.001145119
68	2272	131	4.5	3.74	1	361.086585	364.3521665	364.7686474	3	1	0.640913765	0.001073647996
69	3059	331	1.81	6.48	1	366.2848479	369.9503059	370.3668065	1	1	0.8183311670000001	0.001075793996
70	9000	003	2.55	4.06	0	371.8836873	375.41515319999996	375.8316813	3	1	0.617924641	0.001117713997
71	7002	313	4.97	3.16	1	377.34786529999997	380.69690560000004	381.1132673	1	1	0.60791813	0.00104463
72	8300	003	7.02	6.14	0	382.629455	385.67843	386.094979	3	1	0.48325578	0.001140086002
73	2487	100	5.2	4.05	0	387.6112034	391.3942062	391.809748	1	1	0.487867417	0.001078339003
74	3530	211	1.8	6.82	1	393.3259564	397.0090298	397.4088984	2	1	0.9689054020000001	0.001238645003
75	8380	020	7.56	5.74	0	398.9240775	402.8904031	403.3059751	2	1	0.480464254	0.001376557004
76	2210	100	4.7	3.08	0	404.8221265	408.7210584	409.1373685	1	1	0.456649409	0.001128907003
77	8503	221	7.02	5.22	1	410.6544909	414.6023299	415.0188457	1	1	0.79128767	0.001137136998
78	7037	020	4.81	3.71	0	416.5349794	420.18458210000006	420.6003171	2	1	0.44976132399999996	0.0011430510060000002
79	2272	003	4.5	3.74	0	422.11742960000004	426.03185419999994	426.4483877	3	1	0.569330387	0.001200514998
80	2154	212	8.03	4.48	1	427.96461419999997	431.8475768999999	432.2631369	1	1	0.626036603	0.001040350005
81	2210	211	4.7	3.08	1	433.7793699	437.66140099999996	438.0779208000001	2	1	0.763599593	0.001066252
82	2717	020	2.58	5.7	0	439.5940515	443.19291680000003	443.6103678	2	1	0.534844392	0.001065942
83	4670	003	6.99	6.74	0	445.12560189999994	448.17455939999996	448.59110480000004	3	1	0.747175305	0.001366955999
84	8470	331	7.74	6.14	1	450.1072375	454.0559914	454.47247910000004	1	1	0.8086642890000001	0.0010433839999999998
85	9927	003	2.71	5.29	0	455.9887011	459.1876062	459.60410889999997	3	1	0.493983789	0.001364972995
86	2595	003	4.88	3.71	0	461.1202491	464.2529943	464.66906449999993	3	1	0.49286667799999995	0.001118100998
87	2190	212	4.83	2.41	1	466.1852602	469.95072760000005	470.3671892	1	1	0.690827759	0.0012003999950000001
88	2071	003	7.86	5.0	0	471.88340350000004	475.63218780000005	476.04889160000005	3	1	0.45654996	0.001083449002
89	8180	331	7.12	6.59	1	477.5658517	480.8471267	481.26425250000005	1	1	0.729767304	0.001139032
90	9220	003	2.06	4.0	0	482.7798256	486.49624289999997	486.9118499	3	1	0.537504034	0.001065815995
91	2441	331	4.64	3.62	1	488.42801460000004	491.5769877	491.9934428	1	1	0.6483484979999999	0.0010955049950000001
92	5629	100	7.03	6.55	0	493.50977819999997	497.3093291	497.7251766	1	1	0.45229271	0.0010791780009999999
93	8030	332	7.33	7.35	1	499.24126359999997	503.1737653	503.58971060000005	2	1	0.8675931170000001	0.001077184999
94	7014	100	5.15	3.25	0	505.1057066000001	508.30564230000004	508.7211602	1	1	0.536040965	0.0010192699989999999
95	5480	020	7.53	5.48	0	510.23745999999994	514.0528684	514.4702748	2	1	0.8755946240000001	0.001113346996
96	2393	311	4.87	2.93	1	515.9855534	519.1345133000001	519.5510843000001	3	1	1.123032324	0.001322465003
97	3110	003	1.79	6.7	0	521.0672842	524.4495389	524.8659654	3	1	0.487680696	0.001101157999
98	5480	233	7.53	5.48	1	526.3660491	530.1142589	530.5143435	x	-1	-1.0	0.0
99	6350	212	1.9	7.29	1	532.0302611000001	535.8123692	536.2288844	1	1	0.652265882	0.001041170995
100	2224	020	7.24	4.85	0	537.7450597999999	541.6608014	542.0770392000001	2	1	0.588597558	0.001101738999
101	9800	233	2.04	6.05	1	543.5932245	547.1253615	547.5418492	2	1	0.699923886	0.001362499002
102	6260	003	2.44	6.93	0	549.0580348	552.2570097999999	552.6735542	3	1	0.59158709	0.001033403998
103	7497	322	5.19	4.97	1	554.1896648	557.5894941	558.0051147999999	3	1	0.844268951	0.001080472997
104	9070	020	5.01	3.63	0	559.5221978	562.6878399	563.1034179999999	2	1	0.498137789	0.001073029001
105	9220	311	2.06	4.0	1	564.6195562999999	568.1360467999999	568.5515989	3	1	0.633713886	0.001070222999
106	7492	313	7.41	4.91	1	570.067831	573.7166102000001	574.1331597	1	1	0.884345362	0.001102105998
107	9908	100	2.34	6.63	0	575.6493112	578.6816113	579.0981276	1	1	0.472038345	0.001147408999
108	8470	003	7.74	6.14	0	580.6148147999999	583.9641313999999	584.3797566000001	3	1	0.486271403	0.001336615998
109	2308	211	5.22	3.82	1	585.8959285	589.3780663	589.794653	2	1	0.774582925	0.0010489589990000001
110	5600	100	7.57	5.19	0	591.3108930999999	595.2437936000001	595.6593608	1	1	0.48624841	0.001180820997
111	7014	233	5.15	3.25	1	597.1755222999999	600.7244094	601.1408744	2	1	0.756265208	0.001020015006
112	8540	100	7.48	5.16	0	602.657027	606.2393007999999	606.6557475999999	1	1	0.474687056	0.0013805889980000002
113	4220	100	6.6	5.18	0	608.1719435	611.6874083	612.1039807	1	1	0.43336346200000003	0.0010345999980000001
114	9210	233	4.53	3.08	1	613.6200985	617.0532914	617.4688553	2	1	0.621053296	0.001131606994
115	1710	003	8.34	5.41	0	618.9850637	622.9670679	623.3843870000001	3	1	0.49754807	0.001126360003
116	9332	003	2.25	5.34	0	624.8997802	628.5818693	628.9984573	3	1	0.579127844	0.0010789160009999999
117	7405	221	7.38	6.28	1	630.5155348	634.0967361	634.5137384	1	1	0.76009146	0.0012331010000000001
118	7492	003	7.41	4.91	0	636.0294325	639.3290846	639.74485	3	1	0.44062323	0.0010890070040000001
119	7004	331	5.04	2.0	1	641.2610268	644.3600091	644.7767075	1	1	0.656618249	0.001032688
120	8496	020	7.58	5.79	0	646.2936286	650.2419392999999	650.657934	2	1	0.43146074100000004	0.001106978001
121	6230	112	2.37	7.35	1	652.1740909	655.4068068	655.8229726	2	1	0.706479875	0.00108858
122	7100	003	5.24	2.89	0	657.3392362000001	660.4717616	660.8879454	3	1	0.49828009799999995	0.001152361001
123	4670	232	6.99	6.74	1	662.3880278	666.0199051	666.4360496	3	1	0.8211308390000001	0.001016411996
124	2308	020	5.22	3.82	0	667.952228	671.4177481	671.8343373	2	1	0.599785359	0.0011581669969999999
125	5629	131	7.03	6.55	1	673.3504498	677.2168307000001	677.6324674	3	1	0.649361258	0.001243667997
126	2595	112	4.88	3.71	1	679.1486332000001	683.1472197	683.5640819	2	1	0.774219019	0.001366678996
127	3530	100	1.8	6.82	0	685.079981	688.9287015	689.3452442	1	1	0.591940564	0.001104996001
128	3160	332	2.63	5.35	1	690.8614292999999	694.1270212999999	694.5434723999999	2	1	1.3856663269999998	0.001040390001
129	7037	232	4.81	3.71	1	696.0597256	699.9759666	700.3916359	3	1	1.225594598	0.001048810002
130	8200	020	7.54	6.35	0	701.8917247	705.6408221	706.0406889	2	1	0.6732955909999999	0.001132001998
131	9940	322	1.62	7.15	1	707.5561635	711.3713309	711.788787	3	1	0.6854244909999999	0.0011459789969999999
132	9520	020	2.46	5.41	0	713.3049562000001	716.4205955	716.837086	2	1	0.524518197	0.0011061859990000001
133	7330	322	7.69	5.14	1	718.3523634	722.1846084	722.6009102	3	1	0.6322607720000001	0.001038243994
134	8170	322	7.63	6.12	1	724.1171041	727.2003950000001	727.6160282999999	3	1	0.521307811	0.001041169999
135	7632	020	5.22	4.78	0	729.132162	732.3810265	732.797564	2	1	0.523675866	0.001034271001
136	9927	313	2.71	5.29	1	734.3137007	738.0791849	738.4956897999999	1	1	0.601961668	0.0011827269990000002
137	7036	003	4.88	3.32	0	740.0119841	743.5782187000001	743.9938987	3	1	0.695343987	0.001049266997
138	8380	131	7.56	5.74	1	745.5101221	749.4421143	749.8586734	3	1	0.98341281	0.00113199
139	9520	221	2.46	5.41	1	751.3747646	754.5904469	755.0069782	1	1	0.7626846620000001	0.001101859001
140	8030	003	7.33	7.35	0	756.5232565	760.0552034	760.4717827000001	3	1	0.5702303710000001	0.001157427003
141	9332	332	2.25	5.34	1	761.9889366	765.3535333	765.7700593999999	2	1	0.84789895	0.001125067
142	9920	131	2.5	5.76	1	767.286274	770.5518166	770.9684041	3	1	0.792751504	0.001015863003
143	9210	020	4.53	3.08	0	772.4845267999999	775.5501638	775.9667764	2	1	0.659301566	0.001139961998
144	2205	233	1.95	4.53	1	777.4831769	780.6827831	781.098325	2	1	0.863620979	0.001125340001
