trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
22	9800	100	2.04	6.05	0	149.5315	155.5461	156.2625	1	1	1.0309000000000026	0.0009
23	7100	221	5.24	2.89	1	157.5787	161.594	162.3104	1	1	1.0141000000000133	0.0008
24	9940	020	1.62	7.15	0	163.6266	168.6415	169.358	2	1	1.0132999999999868	0.0008
25	7032	003	4.82	3.18	0	170.6742	174.6895	175.4059	3	1	0.7932999999999879	0.0008
26	7632	221	5.22	4.78	1	176.7221	179.7377	180.4541	1	1	0.9168999999999983	0.0008
27	2154	100	8.03	4.48	0	181.787	187.8016	188.518	1	1	1.2589999999999861	0.0009
28	2710	322	2.52	5.46	1	189.8343	193.8495	194.5659	3	1	1.4140999999999906	0.0001
29	2393	020	4.87	2.93	0	197.1984	203.213	203.9294	2	1	1.159700000000015	0.0008
30	2441	003	4.64	3.62	0	205.2456	209.2609	209.9773	3	1	1.127299999999991	0.0009
31	3062	131	1.87	5.78	1	211.2935	214.3091	215.0256	3	1	1.1881999999999948	0.0009
32	3195	020	2.06	6.36	0	216.3418	222.3564	223.0728	2	1	1.2188999999999908	0.0009
33	9700	313	4.77	3.21	1	224.389	228.4043	229.1207	1	1	1.1239999999999952	0.0009
34	9421	211	2.21	5.04	1	230.4369	236.4515	237.1679	2	1	1.436000000000007	0.0001
35	2377	003	5.19	3.5	0	239.8004	245.815	246.5314	3	1	1.1192000000000064	0.0009
36	7036	322	4.88	3.32	1	247.8473	250.8632	251.5796	3	1	1.2427000000000135	0.0008
37	3160	100	2.63	5.35	0	252.8958	257.9108	258.6272	1	1	1.4605999999999995	0.0001
38	9560	232	2.12	5.5	1	261.2596	265.2749	265.9913	3	1	1.393199999999979	0.0001
39	9700	020	4.77	3.21	0	268.6238	273.6387	274.3551	2	1	1.0135999999999967	0.0009
40	9920	003	2.5	5.76	0	275.6713	281.6859	282.4023	3	1	1.091199999999958	0.0008
41	9000	313	2.55	4.06	1	283.7186	288.7335	289.4499	1	1	1.621499999999969	0.0001
42	7497	020	5.19	4.97	0	292.0823	298.0969	298.8134	2	1	0.9764999999999873	0.0009
43	9421	020	2.21	5.04	0	300.1296	303.1452	303.8616	2	1	1.0219999999999914	0.0008
44	7484	212	4.99	4.24	1	305.1778	308.1935	308.9099	1	1	1.0672999999999888	0.0008
45	2224	211	7.24	4.85	1	310.2428	314.2579	314.9745	2	1	1.4399999999999977	0.0001
46	3181	100	2.3	5.06	0	317.6069	322.6218	323.3382	1	1	1.107500000000016	0.0008
47	7032	332	4.82	3.18	1	324.6545	327.6701	328.3865	2	1	1.4499000000000137	0.0001
48	2208	211	7.35	5.68	1	331.0189	336.0339	336.7503	2	1	1.3669000000000437	0.0001
49	7004	100	5.04	2	0	339.3827	343.398	344.1144	1	1	1.033900000000017	0.0008
50	2071	311	7.86	5	1	345.4473	351.4619	352.1783	3	1	1.6727000000000203	0.0001
51	7405	100	7.38	6.28	0	354.8107	359.8257	360.5421	1	1	0.8088999999999942	0.0009
52	3110	331	1.79	6.7	1	361.8583	367.8729	368.5893	1	1	2.7146000000000186	0.0001
53	8503	020	7.02	5.22	0	371.2218	377.2363	377.9528	2	1	0.8825999999999681	0.0008
54	3181	112	2.3	5.06	1	379.2856	383.3009	384.0173	2	1	1.2549000000000206	0.0008
55	3059	100	1.81	6.48	0	385.3336	391.3482	392.0646	1	1	1.0511999999999944	0.0008
56	8496	112	7.58	5.79	1	393.3975	398.4124	399.1288	2	1	1.1118999999999915	0.0008
57	6260	221	2.44	6.93	1	400.445	404.4603	405.1767	1	1	1.1263000000000147	0.0007
58	7484	100	4.99	4.24	0	406.4929	409.5086	410.225	1	1	0.7028999999999996	0.0008
59	8420	332	7.76	5.56	1	411.5412	416.5561	417.2726	2	1	1.0457000000000107	0.0008
60	2840	232	4.91	2.43	1	418.5888	422.6041	423.3205	3	1	1.2321000000000026	0.0008
61	8170	020	7.63	6.12	0	424.6534	429.6683	430.3847	2	1	0.808400000000006	0.0008
62	2377	311	5.19	3.5	1	431.7009	437.7155	438.432	3	1	1.1827000000000112	0.0008
63	3195	311	2.06	6.36	1	439.7648	445.7794	446.4958	3	1	1.3999000000000024	0.0001
64	7002	100	4.97	3.16	0	449.1283	452.1439	452.8603	1	1	0.8946000000000254	0.0009
65	5535	131	4.81	4.11	1	454.1765	457.1921	457.9086	1	0	1.080600000000004	0.0008
66	4220	311	6.6	5.18	1	459.2248	465.2394	465.9558	3	1	1.8612999999999715	0.0001
67	6230	100	2.37	7.35	0	468.5882	472.6035	473.3199	1	1	1.1689000000000078	0.0008
68	2272	131	4.5	3.74	1	474.6528	478.6681	479.3845	2	0	1.182299999999998	0.0008
69	3059	331	1.81	6.48	1	480.7174	484.7327	485.4491	1	1	1.0862999999999943	0.0007
70	9000	003	2.55	4.06	0	486.7653	489.7809	490.4973	3	1	0.9442000000000235	0.0009
71	7002	313	4.97	3.16	1	491.8136	496.8285	497.5449	1	1	1.068300000000022	0.0008
72	8300	003	7.02	6.14	0	498.8778	503.8927	504.6092	3	1	0.9100999999999999	0.0009
73	2487	100	5.2	4.05	0	505.9254	508.941	509.6574	1	1	0.7368000000000166	0.0008
74	3530	211	1.8	6.82	1	510.9736	514.9889	515.7053	2	1	1.4231000000000904	0.0001
75	8380	020	7.56	5.74	0	518.3378	521.3534	522.0698	2	1	0.8396999999999935	0.0008
76	2210	100	4.7	3.08	0	523.386	526.4017	527.1181	1	1	0.9303999999999633	0.001
77	8503	221	7.02	5.22	1	528.4343	533.4492	534.1656	1	1	0.9936000000000149	0.0008
78	7037	020	4.81	3.71	0	535.4819	541.4965	542.2129	2	1	0.9617000000000644	0.001
79	2272	003	4.5	3.74	0	543.5291	549.5437	550.2601	3	1	0.8362000000000762	0.0009
80	2154	212	8.03	4.48	1	551.5763	554.5919	555.3084	1	1	0.9752999999999474	0.0008
81	2210	211	4.7	3.08	1	556.6246	561.6395	562.3559	2	1	1.5325000000000273	0.0001
82	2717	020	2.58	5.7	0	564.9884	570.0033	570.7197	2	1	0.9699000000000524	0.0008
83	4670	003	6.99	6.74	0	572.0358	575.0515	575.768	3	1	1.4683999999999742	0.0001
84	8470	331	7.74	6.14	1	578.4004	582.4157	583.1321	1	1	1.2916000000000167	0.0008
85	9927	003	2.71	5.29	0	584.4483	588.4636	589.18	3	1	0.9311000000000149	0.0008
86	2595	003	4.88	3.71	0	590.4962	595.5112	596.2276	3	1	0.9145999999999503	0.0008
87	2190	212	4.83	2.41	1	597.5604	602.5754	603.2918	1	1	1.3345000000000482	0.0001
88	2071	003	7.86	5	0	605.9242	609.9395	610.6559	3	1	0.8296000000000276	0.001
89	8180	331	7.12	6.59	1	611.9722	615.9874	616.7039	1	1	0.9221000000000004	0.0008
90	9220	003	2.06	4	0	618.0201	622.0353	622.7518	3	1	1.139699999999948	0.0009
91	2441	331	4.64	3.62	1	624.068	628.0833	628.7997	1	1	0.9353999999999587	0.0008
92	5629	100	7.03	6.55	0	630.1159	633.1315	633.8479	1	1	1.3558000000000447	0.0001
93	8030	332	7.33	7.35	1	636.4804	642.495	643.2114	2	1	1.4920999999999367	0.0001
94	7014	100	5.15	3.25	0	645.8438	648.8594	649.5759	1	1	0.7993999999999915	0.001
95	5480	020	7.53	5.48	0	650.9087	656.9233	657.6397	2	1	0.8604000000000269	0.0009
96	2393	311	4.87	2.93	1	658.956	661.9716	662.688	3	1	1.1556000000000495	0.0008
97	3110	003	1.79	6.7	0	664.0042	667.0198	667.7363	3	1	0.7635000000000218	0.0008
98	5480	233	7.53	5.48	1	669.0525	675.0671	675.7835	2	1	1.4348999999999705	0.0001
99	6350	212	1.9	7.29	1	678.4159	681.4315	682.148	1	1	1.4920999999999367	0.0001
100	2224	020	7.24	4.85	0	684.7803	690.795	691.5114	2	1	0.7378999999999678	0.0009
101	9800	233	2.04	6.05	1	692.8276	696.8429	697.5593	2	1	1.252299999999991	0.0008
102	6260	003	2.44	6.93	0	698.8755	702.8908	703.6072	3	1	0.8136999999999261	0.0008
103	7497	322	5.19	4.97	1	704.9235	709.9384	710.6548	3	1	1.172399999999925	0.0009
104	9070	020	5.01	3.63	0	711.971	716.986	717.7024	2	1	0.8744000000000369	0.0009
105	9220	311	2.06	4	1	719.0186	724.0335	724.7499	3	1	0.9516999999999598	0.0009
106	7492	313	7.41	4.91	1	726.0828	730.0981	730.8145	1	1	1.1996000000000322	0.0008
107	9908	100	2.34	6.63	0	732.1474	737.1623	737.8788	1	1	0.9630000000000791	0.0014
108	8470	003	7.74	6.14	0	739.195	745.2096	745.926	3	1	0.8220000000000027	0.0008
109	2308	211	5.22	3.82	1	747.2422	753.2568	753.9732	2	1	1.477800000000002	0.0001
110	5600	100	7.57	5.19	0	756.6056	759.6213	760.3377	1	1	0.8161999999999807	0.0009
111	7014	233	5.15	3.25	1	761.6706	767.6852	768.4016	2	1	1.2364999999999782	0.0008
112	8540	100	7.48	5.16	0	769.7178	772.7334	773.4498	1	1	0.8288000000000011	0.0008
113	4220	100	6.6	5.18	0	774.7661	779.781	780.4974	1	1	0.8435000000000628	0.0009
114	9210	233	4.53	3.08	1	781.8136	786.8286	787.545	2	1	1.1552000000000362	0.0008
115	1710	003	8.34	5.41	0	788.8612	792.8765	793.5929	3	1	0.9039999999999964	0.0008
116	9332	003	2.25	5.34	0	794.9091	799.9241	800.6405	3	1	1.168700000000058	0.0009
117	7405	221	7.38	6.28	1	801.9567	804.9723	805.6887	1	1	1.0109999999999673	0.0009
118	7492	003	7.41	4.91	0	807.005	810.0206	810.737	3	1	0.6814000000000533	0.0008
119	7004	331	5.04	2	1	812.0699	818.0845	818.8009	1	1	0.8204000000000633	0.0009
120	8496	020	7.58	5.79	0	820.1171	826.1317	826.8481	2	1	0.7573999999999614	0.0008
121	6230	112	2.37	7.35	1	828.1643	833.1793	833.8957	2	1	1.2409000000000106	0.0008
122	7100	003	5.24	2.89	0	835.2119	840.2268	840.9433	3	1	0.8492999999999711	0.0008
123	4670	232	6.99	6.74	1	842.2761	848.2907	849.0071	3	1	2.0353999999999814	0.0001
124	2308	020	5.22	3.82	0	851.6396	857.6542	858.3706	2	1	0.6716000000000122	0.0009
125	5629	131	7.03	6.55	1	859.6868	864.7017	865.4182	3	1	1.2957000000000107	0.0009
126	2595	112	4.88	3.71	1	866.7344	871.7493	872.4657	2	1	1.1231000000000222	0.0009
127	3530	100	1.8	6.82	0	873.7819	879.7965	880.513	1	1	1.028699999999958	0.0009
128	3160	332	2.63	5.35	1	881.8292	886.8441	887.5605	2	1	1.387299999999982	0.0001
129	7037	232	4.81	3.71	1	890.193	894.2083	894.9247	2	0	1.6166999999999234	0.0001
130	8200	020	7.54	6.35	0	897.5571	903.5717	904.2881	2	1	1.2373999999999796	0.0008
131	9940	322	1.62	7.15	1	905.6043	909.6196	910.336	3	1	1.2830999999999904	0.0008
132	9520	020	2.46	5.41	0	911.6689	915.6842	916.4006	2	1	0.890299999999911	0.0008
133	7330	322	7.69	5.14	1	917.7168	920.7324	921.4489	3	1	1.3886999999999716	0.0001
134	8170	322	7.63	6.12	1	924.0813	927.0969	927.8133	3	1	1.2585000000000264	0.0009
135	7632	020	5.22	4.78	0	929.1296	932.1452	932.8616	2	1	0.9445000000000618	0.0007
136	9927	313	2.71	5.29	1	934.1778	937.1934	937.9099	1	1	1.2554000000000087	0.0009
137	7036	003	4.88	3.32	0	939.2261	943.2414	943.9578	3	1	0.7386000000000195	0.0009
138	8380	131	7.56	5.74	1	945.274	949.2893	950.0057	2	0	0.9873999999999796	0.0008
139	9520	221	2.46	5.41	1	951.3219	954.3375	955.054	1	1	0.9546000000000276	0.0008
140	8030	003	7.33	7.35	0	956.3702	962.3848	963.1012	3	1	1.547900000000027	0.0001
141	9332	332	2.25	5.34	1	965.7336	968.7492	969.4657	2	1	1.3238999999999805	0.0001
142	9920	131	2.5	5.76	1	972.0981	978.1127	978.8291	1	0	1.1633999999999105	0.0008
143	9210	020	4.53	3.08	0	980.1453	983.1609	983.8774	2	1	1.4899000000000342	0.0001
144	2205	233	1.95	4.53	1	986.5098	991.5247	992.2411	1	0	1.110400000000027	0.0008
