trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	2799	221	2.42	5.02	1	-0.9833	5.0312	5.7476	1	1	1.7227999999999994	0.0001
2	2516	311	4.9	3.5	1	8.38	14.3946	15.111	3	1	1.7341999999999977	0.0001
3	9250	003	2.57	6.6	0	17.7435	23.758	24.4745	3	1	1.3393000000000015	0.0001
4	4520	332	6.16	4.8	1	27.1069	32.1218	32.8383	2	1	1.5534000000000034	0.0001
5	9322	322	2.24	5.73	1	35.4707	38.4863	39.2027	3	1	1.5951000000000022	0.0001
6	1811	020	7.62	5.12	0	41.8351	45.8504	46.5668	2	1	1.1526999999999958	0.0008
7	9429	331	2.68	5.63	1	47.8831	50.8987	51.6151	1	1	1.0386000000000024	0.0008
8	8350	003	7.18	5.18	0	52.9313	57.9463	58.6627	3	1	1.6347000000000023	0.0001
9	9419	331	2.55	5.19	1	61.2951	67.3097	68.0261	1	1	0.9898000000000025	0.0011
10	9903	020	2.36	5.71	0	69.3423	73.3576	74.074	3	0	1.4261000000000053	0.0001
11	2160	232	7.58	5.16	1	76.7065	79.7221	80.4385	2	0	1.7021999999999906	0.0001
12	9810	212	2.09	6.62	1	83.0709	86.0865	86.803	1	1	1.9938000000000073	0.0001
13	3350	020	1.88	5.72	0	89.4354	93.4507	94.1671	2	1	1.191999999999993	0.0009
14	2347	331	7.83	5.56	1	95.4833	101.4979	102.2143	1	1	0.8946000000000112	0.001
15	2484	003	5	3.75	0	103.5305	108.5455	109.2619	3	1	1.0657000000000068	0.0008
16	5833	003	8.22	5.71	0	110.5948	113.6104	114.3268	3	1	0.7193999999999932	0.0008
17	7058	212	5.29	3.98	1	115.6429	120.658	121.3744	1	1	1.3122000000000043	0.0001
18	3261	112	1.82	5.75	1	124.0068	128.0221	128.7385	2	1	2.47920000000002	0.0001
19	2002	003	4.95	3.35	0	131.3709	136.3859	137.1023	3	1	0.9433999999999969	0.0008
20	6570	131	2.19	6.24	1	138.4185	142.4338	143.1502	1	0	0.8171999999999855	0.0008
21	2214	331	5.01	3.46	1	144.4831	147.4987	148.2151	1	1	1.1896999999999878	0.0009
22	4607	100	7.03	6.34	0	149.5313	152.547	153.2634	1	1	1.5319000000000074	0.0001
23	8090	112	7.02	5.71	1	155.8958	158.9114	159.6279	2	1	1.3078999999999894	0.0001
24	6570	020	2.19	6.24	0	162.2603	168.2749	168.9913	2	1	1.9911000000000172	0.0001
25	1811	131	7.62	5.12	1	171.6237	174.6393	175.3558	3	1	1.5640000000000214	0.0001
26	9419	003	2.55	5.19	0	177.9882	182.0035	182.7199	3	1	1.2466000000000008	0.0009
27	2440	221	4.49	2.63	1	184.0361	190.0507	190.7671	1	1	0.9491999999999905	0.0008
28	8501	112	7.91	6.44	1	192.1	197.1149	197.8314	2	1	1.2284999999999968	0.001
29	9429	003	2.68	5.63	0	199.1476	203.1628	203.8793	3	1	1.0086000000000013	0.0009
30	5910	311	7.8	5.59	1	205.1955	208.2111	208.9275	3	1	1.2102999999999895	0.0009
31	4520	100	6.16	4.8	0	210.2437	215.2587	215.9751	1	1	1.2563000000000102	0.0007
32	2484	232	5	3.75	1	217.2913	221.3066	222.023	3	1	1.7550999999999988	0.0001
33	3015	100	1.52	5.9	0	224.6554	229.6704	230.3868	1	1	1.0630000000000166	0.0009
34	2495	020	5.22	3.19	0	231.703	235.7183	236.4347	2	1	0.7336999999999989	0.0009
35	7021	211	5.21	4.17	1	237.7676	242.7825	243.4989	2	1	1.8412000000000148	0.0001
36	8080	003	7.73	6.65	0	246.1314	249.147	249.8634	3	1	1.3673000000000002	0.0001
37	6263	232	2.48	6.62	1	252.4958	256.5111	257.2275	3	1	1.5342999999999734	0.0001
38	2102	332	5.16	3.03	1	259.86	262.8756	263.592	2	1	1.1697000000000344	0.0009
39	2347	020	7.83	5.56	0	264.9082	268.9235	269.6399	2	1	1.324700000000007	0.0001
40	5534	322	4.84	3.14	1	272.2724	278.287	279.0034	3	1	1.523300000000006	0.0001
41	9810	100	2.09	6.62	0	281.6358	286.6507	287.3672	1	1	0.90949999999998	0.0009
42	9414	233	2.06	6.49	1	288.6834	294.698	295.4144	2	1	1.6433999999999855	0.0001
43	8492	313	7.21	7.31	1	298.0468	303.0617	303.7782	1	1	1.0293999999999528	0.0008
44	2799	100	2.42	5.02	0	305.0944	309.1097	309.8261	1	1	1.2468999999999824	0.0009
45	3215	311	2.51	5.44	1	311.1423	315.1576	315.874	3	1	1.792599999999993	0.0001
46	7130	331	4.77	3.35	1	318.5064	321.5221	322.2385	1	1	0.7511000000000081	0.0009
47	2381	020	5.25	3.04	0	323.5714	328.5863	329.3027	2	1	2.004199999999969	0.0001
48	9903	322	2.36	5.71	1	331.9351	335.9504	336.6668	3	1	1.62439999999998	0.0001
49	2570	020	4.78	2.76	0	339.2993	343.3145	344.031	2	1	0.9943999999999846	0.0009
50	2730	332	2.45	6.8	1	345.3472	351.3618	352.0782	2	1	1.9157000000000153	0.0001
51	7508	100	7.02	5.09	0	354.7106	360.7252	361.4416	1	1	1.0208999999999833	0.001
52	2002	313	4.95	3.35	1	362.7578	367.7728	368.4892	1	1	0.9261999999999944	0.0009
53	5470	211	7.35	6.02	1	369.8054	374.8204	375.5368	2	1	1.128499999999974	0.001
54	7025	100	4.63	2.71	0	376.853	379.8686	380.585	1	1	1.0489000000000033	0.001
55	7508	232	7.02	5.09	1	381.9179	385.9332	386.6496	2	0	1.4685999999999808	0.0001
56	7270	331	7.53	5.76	1	389.282	392.2977	393.0141	1	1	1.35390000000001	0.0001
57	2200	003	4.79	3.18	0	395.6465	399.6618	400.3782	3	1	1.1772000000000276	0.001
58	2216	100	7.57	5.83	0	401.6944	406.7094	407.4258	1	1	1.0200000000000387	0.0009
59	8370	131	7.77	6.73	1	408.742	414.7566	415.473	3	1	1.3945999999999685	0.0001
60	7041	313	4.99	2.6	1	418.1054	423.1204	423.8368	1	1	0.8899000000000115	0.0008
61	6263	003	2.48	6.62	0	425.153	430.168	430.8844	3	1	0.9670999999999594	0.0009
62	2396	003	4.91	3.34	0	432.2172	435.2329	435.9493	3	1	1.2927000000000248	0.0009
63	4607	212	7.03	6.34	1	437.2655	443.2801	443.9965	1	1	0.9796999999999798	0.0009
64	4610	020	7.29	5.1	0	445.3127	449.328	450.0444	2	1	0.9786000000000286	0.0009
65	9253	232	2	5.53	1	451.3606	454.3763	455.0927	3	1	1.9145000000000323	0.0001
66	7019	003	5.2	3.36	0	457.7251	463.7397	464.4561	3	1	1.1603000000000065	0.0009
67	6563	211	1.77	6.85	1	465.7723	469.7876	470.504	2	1	1.5028999999999542	0.0001
68	8510	003	7.32	4.93	0	473.1365	476.1521	476.8685	3	1	0.8883999999999901	0.0008
69	7044	311	4.69	3.94	1	478.1847	484.1993	484.9157	3	1	1.4033000000000015	0.0001
