trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
25	1811	131	7.62	5.12	1	151.564	157.5786	158.2951	3	1	0.8545000000000016	0.0009
26	9419	003	2.55	5.19	0	159.6113	162.6269	163.3433	3	1	0.5874000000000024	0.0008
27	2440	221	4.49	2.63	1	164.6595	169.6745	170.3909	1	1	1.070900000000023	0.0008
28	8501	112	7.91	6.44	1	171.7071	177.7217	178.4381	2	1	0.9454000000000065	0.0009
29	9429	003	2.68	5.63	0	179.7543	184.7693	185.4857	3	1	0.6788999999999987	0.0009
30	5910	311	7.8	5.59	1	186.8019	192.8165	193.5329	3	1	0.8814999999999884	0.0008
31	4520	100	6.16	4.8	0	194.8658	199.8807	200.5972	1	1	0.6296000000000106	0.0008
32	2484	232	5	3.75	1	201.9134	206.9283	207.6447	3	1	0.8475999999999999	0.0009
33	3015	100	1.52	5.9	0	208.9609	212.9762	213.6926	1	1	0.752600000000001	0.0008
34	2495	020	5.22	3.19	0	215.0089	220.0238	220.7402	2	1	0.6891999999999996	0.0009
35	7021	211	5.21	4.17	1	222.0564	226.0717	226.7881	1	0	1.3912000000000262	0.0001
36	8080	003	7.73	6.65	0	229.4206	235.4352	236.1516	3	1	0.6212999999999909	0.0007
37	6263	232	2.48	6.62	1	237.4678	240.4834	241.1998	2	0	0.9322999999999979	0.001
38	2102	332	5.16	3.03	1	242.5327	247.5476	248.2641	2	1	0.8365999999999758	0.0008
39	2347	020	7.83	5.56	0	249.5799	252.5959	253.3123	2	1	0.7102000000000146	0.0007
40	5534	322	4.84	3.14	1	254.6285	259.6435	260.3599	3	1	1.0687000000000353	0.0008
41	9810	100	2.09	6.62	0	261.6928	266.7077	267.4241	1	1	0.5980999999999881	0.0008
42	9414	233	2.06	6.49	1	268.757	272.7723	273.4887	2	1	0.970799999999997	0.0009
43	8492	313	7.21	7.31	1	274.8049	279.8199	280.5363	1	1	0.8137000000000398	0.0009
44	2799	100	2.42	5.02	0	281.8525	285.8678	286.5842	1	1	0.5937000000000126	0.0008
45	3215	311	2.51	5.44	1	287.9004	291.9157	292.6321	3	1	0.7644999999999982	0.0009
46	7130	331	4.77	3.35	1	293.965	299.9796	300.696	1	1	0.9972999999999956	0.0009
47	2381	020	5.25	3.04	0	302.0122	306.0275	306.7439	2	1	0.7149000000000001	0.0008
48	9903	322	2.36	5.71	1	308.0768	312.0921	312.8085	3	1	1.275100000000009	0.0009
49	2570	020	4.78	2.76	0	314.1247	317.1404	317.8568	2	1	0.8204999999999814	0.0008
50	2730	332	2.45	6.8	1	319.173	325.1876	325.904	2	1	0.8668999999999869	0.0008
51	7508	100	7.02	5.09	0	327.2369	333.2515	333.9679	1	1	0.5683999999999969	0.0009
52	2002	313	4.95	3.35	1	335.3008	339.3161	340.0325	1	1	1.0973999999999933	0.0008
53	5470	211	7.35	6.02	1	341.3487	347.3633	348.0797	2	1	1.3937999999999988	0.0001
54	7025	100	4.63	2.71	0	350.7121	356.7267	357.4431	1	1	0.6082999999999856	0.0009
55	7508	232	7.02	5.09	1	358.7593	362.7746	363.4911	3	1	0.9663999999999646	0.0009
56	7270	331	7.53	5.76	1	364.8239	367.8396	368.556	1	1	0.8857000000000426	0.0008
57	2200	003	4.79	3.18	0	369.8722	374.8871	375.6036	3	1	1.0880000000000223	0.0008
58	2216	100	7.57	5.83	0	376.9198	380.9351	381.6515	1	1	0.7275000000000205	0.0008
59	8370	131	7.77	6.73	1	382.9677	386.983	387.6994	3	1	1.429399999999987	0.0001
60	7041	313	4.99	2.6	1	390.3318	395.3468	396.0632	1	1	0.9716999999999985	0.0009
61	6263	003	2.48	6.62	0	397.3794	401.3947	402.1111	3	1	0.6736999999999966	0.0007
62	2396	003	4.91	3.34	0	403.4273	406.4429	407.1594	3	1	0.6408999999999878	0.0008
63	4607	212	7.03	6.34	1	408.4756	414.4902	415.2066	1	1	1.2966000000000122	0.0007
64	4610	020	7.29	5.1	0	416.5228	420.5381	421.2545	2	1	0.9047999999999661	0.0009
65	9253	232	2	5.53	1	422.5707	425.5863	426.3028	3	1	1.5283000000000015	0.0001
66	7019	003	5.2	3.36	0	428.9352	431.9508	432.6672	3	1	0.6324999999999932	0.0008
67	6563	211	1.77	6.85	1	434.0001	440.0147	440.7311	1	0	0.7714999999999463	0.0008
68	8510	003	7.32	4.93	0	442.0473	447.0623	447.7787	3	1	0.5831000000000017	0.0009
69	7044	311	4.69	3.94	1	449.1116	454.1265	454.8429	3	1	0.7687999999999988	0.0008
70	8370	100	7.77	6.73	0	456.1758	459.1914	459.9079	1	1	0.6568000000000325	0.0008
71	7019	211	5.2	3.36	1	461.2241	467.2387	467.9551	2	1	0.8593999999999937	0.0008
72	8492	003	7.21	7.31	0	469.2713	475.2859	476.0023	3	1	0.702699999999993	0.0009
73	5833	313	8.22	5.71	1	477.3185	482.3335	483.0499	1	1	1.170500000000004	0.0009
74	2102	100	5.16	3.03	0	484.3661	487.3817	488.0982	1	1	0.5750999999999635	0.001
75	2411	233	5.07	2.86	1	489.4144	493.4296	494.1461	2	1	0.8865999999999872	0.0008
76	8501	100	7.91	6.44	0	495.4623	498.4779	499.1943	1	1	0.5257000000000289	0.0009
77	4626	020	7.6	5.78	0	500.5105	504.5258	505.2422	2	1	0.6963999999999828	0.001
78	9250	313	2.57	6.6	1	506.5585	509.5741	510.2905	1	1	0.8354999999999677	0.0008
79	8080	233	7.73	6.65	1	511.6067	515.622	516.3384	2	1	0.8344000000000733	0.0008
80	3010	020	1.79	7.26	0	517.6713	523.6859	524.4023	2	1	0.6922000000000708	0.0008
81	5470	100	7.35	6.02	0	525.7185	531.7331	532.4496	1	1	0.566599999999994	0.0008
82	7025	232	4.63	2.71	1	533.7824	537.7977	538.5141	2	0	0.8455999999999904	0.0009
83	2332	020	7.64	4.3	0	539.8303	545.8449	546.5614	2	1	0.688799999999901	0.0008
84	2440	020	4.49	2.63	0	547.8776	553.8922	554.6086	2	1	0.6258000000000266	0.0009
85	9910	313	2.06	6.2	1	555.9248	560.9397	561.6562	1	1	1.0154999999999745	0.0009
86	2730	100	2.45	6.8	0	562.989	566.0047	566.7211	1	1	0.7317000000000462	0.0008
87	8510	233	7.32	4.93	1	568.054	573.0689	573.7853	2	1	1.0737000000000307	0.0008
88	7130	020	4.77	3.35	0	575.1015	578.1172	578.8336	2	1	0.681699999999978	0.0008
89	7044	100	4.69	3.94	0	580.1665	585.1814	585.8978	1	1	0.6328000000000884	0.0008
90	9423	311	2.61	5.66	1	587.2307	590.2463	590.9627	3	1	0.7708999999999833	0.0009
91	2514	100	5.19	3.5	0	592.279	597.2939	598.0103	1	1	0.5043999999999187	0.0009
92	5910	020	7.8	5.59	0	599.3265	605.3411	606.0575	2	1	0.5975999999999431	0.0008
93	9187	112	1.81	6.45	1	607.3738	610.3894	611.1058	2	1	0.9554999999999154	0.0008
94	9435	100	2.27	5	0	612.422	617.437	618.1534	1	1	0.5638999999999896	0.0009
95	2880	100	5.18	2.96	0	619.4696	624.4845	625.201	1	1	0.4692999999999756	0.0009
96	2703	332	1.91	5.78	1	626.5172	630.5325	631.2489	2	1	1.0306999999999107	0.0009
97	7041	100	4.99	2.6	0	632.5651	638.5797	639.2961	1	1	0.4519000000000233	0.0008
98	2703	020	1.91	5.78	0	640.629	645.6439	646.3603	2	1	0.7156999999999698	0.0008
99	5621	332	7.57	6.99	1	647.6932	651.7085	652.4249	2	1	0.8541000000000167	0.001
100	3015	212	1.52	5.9	1	653.7411	659.7557	660.4721	2	0	0.9161000000000286	0.0009
101	3061	100	2.32	5.28	0	661.805	667.8196	668.536	1	1	0.6177000000000135	0.0009
102	2411	003	5.07	2.86	0	669.8689	673.8842	674.6006	3	1	0.5997999999999593	0.0009
103	4626	211	7.6	5.78	1	675.9335	681.9481	682.6645	2	1	1.1137999999999693	0.0009
104	7021	020	5.21	4.17	0	683.9807	689.9953	690.7117	2	1	0.5821000000000822	0.0008
105	3350	221	1.88	5.72	1	692.0446	695.0602	695.7767	1	1	0.8606999999999516	0.0008
106	3215	020	2.51	5.44	0	697.0929	701.1082	701.8246	2	1	0.6877999999999247	0.0009
107	2045	100	7.87	5.47	0	703.1408	708.1557	708.8721	1	1	0.6243999999999232	0.0008
108	3061	131	2.32	5.28	1	710.1884	714.2036	714.9201	2	0	1.2636999999999716	0.0009
109	9253	003	2	5.53	0	716.2363	721.2512	721.9676	3	1	0.6692000000000462	0.0009
110	2381	112	5.25	3.04	1	723.2838	726.2995	727.0159	2	1	0.8494000000000597	0.0009
111	9910	003	2.06	6.2	0	728.3488	732.3641	733.0805	3	1	0.6966999999999643	0.0008
112	5534	100	4.84	3.14	0	734.3967	739.4116	740.1281	1	1	0.6020999999999503	0.0007
113	8350	322	7.18	5.18	1	741.4443	746.4592	747.1756	3	1	1.0855999999999995	0.0007
114	2200	112	4.79	3.18	1	748.4918	753.5068	754.2232	2	1	0.8815999999999349	0.0009
115	7058	003	5.29	3.98	0	755.5561	761.5707	762.2871	3	1	0.5675999999999704	0.0009
116	9435	233	2.27	5	1	763.62	768.6349	769.3513	1	0	0.9406000000000176	0.0011
117	6563	020	1.77	6.85	0	770.6675	774.6828	775.3992	2	1	0.7051000000000158	0.0009
118	2514	212	5.19	3.5	1	776.7155	779.7311	780.4475	1	1	1.1724000000000387	0.0008
119	9322	003	2.24	5.73	0	781.7637	787.7783	788.4947	3	1	0.6875	0.0009
120	7595	221	4.55	3.77	1	789.8109	794.8259	795.5423	1	1	0.9209000000000742	0.0009
121	9423	020	2.61	5.66	0	796.8579	799.8741	800.5906	2	1	0.6225000000000591	0.0008
122	2396	332	4.91	3.34	1	801.9068	804.9224	805.6388	2	1	0.9179000000000315	0.0009
123	7270	003	7.53	5.76	0	806.9717	810.987	811.7034	3	1	0.5876000000000658	0.0008
124	2570	322	4.78	2.76	1	813.0196	818.0346	818.751	3	1	1.0086000000000013	0.0007
125	2830	020	4.73	3.64	0	820.0672	823.0828	823.7992	2	1	0.6947000000000116	0.0008
126	2045	322	7.87	5.47	1	825.1155	831.1301	831.8465	3	1	0.9126999999999725	0.0007
127	7595	003	4.55	3.77	0	833.1627	836.1783	836.8947	3	1	0.6147000000000844	0.0008
128	2214	100	5.01	3.46	0	838.2276	844.2422	844.9586	1	1	0.6596999999999298	0.0009
129	4610	221	7.29	5.1	1	846.2748	850.2901	851.0066	1	1	0.845899999999915	0.0009
130	3261	003	1.82	5.75	0	852.3228	858.3374	859.0538	3	1	0.8298999999999523	0.0009
131	3010	211	1.79	7.26	1	860.37	864.3853	865.1017	2	1	1.3129999999999882	0.0001
132	5621	003	7.57	6.99	0	867.7341	871.7494	872.4658	3	1	0.7144000000000688	0.0007
133	2880	131	5.18	2.96	1	873.782	879.7966	880.5131	3	1	0.8075999999999794	0.0008
134	7502	020	7.75	5.91	0	881.8293	887.8439	888.5603	2	1	0.6508000000000038	0.0009
135	9187	100	1.81	6.45	0	889.8932	893.9085	894.6249	1	1	0.7266999999999371	0.0007
136	2332	212	7.64	4.3	1	895.9411	899.9564	900.6728	1	1	1.3660999999999603	0.0001
137	2830	131	4.73	3.64	1	903.3052	906.3208	907.0373	3	1	0.9858000000000402	0.0008
138	9414	100	2.06	6.49	0	908.3535	913.3684	914.0848	1	1	0.7195000000000391	0.0008
139	7502	311	7.75	5.91	1	915.401	920.416	921.1324	3	1	0.8280000000000882	0.0009
140	8090	020	7.02	5.71	0	922.4486	925.4642	926.1807	2	1	0.8577000000000226	0.0007
141	2516	020	4.9	3.5	0	927.4969	930.5125	931.2289	2	1	0.5905999999999949	0.0008
142	2216	221	7.57	5.83	1	932.5451	937.5601	938.2765	1	1	1.0115999999999303	0.0008
143	2495	233	5.22	3.19	1	939.5927	943.608	944.3244	2	1	1.4010000000000673	0.0001
144	2160	003	7.58	5.16	0	946.9569	950.9721	951.6886	3	1	0.5523000000000593	0.0008
