trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	2799	221	2.42	5.02	1	0.0	3.206259812	3.607024432	1	1	0.9798568925	0.001141384999
2	2516	311	4.9	3.5	1	5.1099572360000005	9.000833369	9.418319215	3	1	0.8963544845999999	0.001076243001
3	9250	003	2.57	6.6	0	10.92126366	14.89565265	15.29643016	3	1	0.6908695497	0.001231092001
4	4520	332	6.16	4.8	1	16.79924561	20.39729559	20.81458005	2	1	0.723770548	0.001029276
5	9322	322	2.24	5.73	1	22.33029246	25.54596951	25.96263807	3	1	0.776767407	0.001138274001
6	1811	020	7.62	5.12	0	27.47909988	30.81045206	31.22719146	2	1	0.647855919	0.001103395001
7	9429	331	2.68	5.63	1	32.74405066	36.19207047	36.60924386	1	1	0.8090906290000001	0.001048931999
8	8350	003	7.18	5.18	0	38.12556633	41.90720552	42.32394793	3	1	0.5754752160000001	0.001151761
9	9419	331	2.55	5.19	1	43.83962896	47.60562797	48.00569424	1	1	0.6777626529999999	0.001133724001
10	9903	020	2.36	5.71	0	49.52153835	53.28647228	53.70373617	2	1	0.659431156	0.001367949
11	2160	232	7.58	5.16	1	55.21973362	58.652175	59.06827849	3	1	0.8943378479999999	0.001073911
12	9810	212	2.09	6.62	1	60.58471122	64.39988261	64.81603314	1	1	0.7866904440000001	0.001137597001
13	3350	020	1.88	5.72	0	66.33250227	69.88113301	70.29842017	2	1	0.6969457059999999	0.001134962
14	2347	331	7.83	5.56	1	71.81372068	74.87934184	75.29601108	1	1	0.7630591520000001	0.001096968001
15	2484	003	5.0	3.75	0	76.81226729	80.22776816	80.64424163	3	1	0.583127124	0.001131083
16	5833	003	8.22	5.71	0	82.1603695	85.65912607	86.0762523	3	1	0.542158824	0.001019134001
17	7058	212	5.29	3.98	1	87.59244811	90.77497738	91.19105372	1	1	0.73223588	0.001376366999
18	3261	112	1.82	5.75	1	92.70725617	96.25618712	96.67228473	2	1	0.682990848	0.001121040001
19	2002	003	4.95	3.35	0	98.18874665	101.38780770000001	101.8041667	3	1	0.598468221	0.001044178
20	6570	131	2.19	6.24	1	103.320755	106.3523305	106.7698133	3	1	0.969161917	0.001103773999
21	2214	331	5.01	3.46	1	108.28525379999999	112.0847256	112.50095900000001	1	1	0.790405965	0.001153239
22	4607	100	7.03	6.34	0	114.0170791	117.06588159999998	117.4663274	1	1	0.857010115	0.001132445999
23	8090	112	7.02	5.71	1	118.9820271	122.56367340000001	122.9809814	2	1	0.69369446	0.001081455001
24	6570	020	2.19	6.24	0	124.49715359999999	127.67952549999998	128.0958402	2	1	0.6912868320000001	0.001129821001
25	1811	131	7.62	5.12	1	129.6119991	132.7777006	133.19401509999997	3	1	0.784790255	0.00117931
26	9419	003	2.55	5.19	0	134.7097142	138.19260549999998	138.6090393	3	1	0.802094492	0.001115304
27	2440	221	4.49	2.63	1	140.1247706	143.84100719999998	144.2567678	1	1	0.746827265	0.001451082
28	8501	112	7.91	6.44	1	145.7733488	148.93889919999998	149.35512649999998	2	1	0.736240848	0.0011177910000000001
29	9429	003	2.68	5.63	0	150.87144740000002	154.0534278	154.45362859999997	3	1	0.613154501	0.001170170999
30	5910	311	7.8	5.59	1	155.97002980000002	159.8021685	160.2183435	3	1	0.737086688	0.0011125619999999999
31	4520	100	6.16	4.8	0	161.7346234	165.7165212	166.13267030000003	1	1	0.7018425290000001	0.001040458999
32	2484	232	5.0	3.75	1	167.6488203	171.5809118	171.997378	3	1	0.8461337999999999	0.0013860399989999998
33	3015	100	1.52	5.9	0	173.5138709	177.4289008	177.8455849	1	1	0.709475037	0.001074914
34	2495	020	5.22	3.19	0	179.36244409999998	183.0437805	183.4611108	2	1	0.7732686120000001	0.001051083002
35	7021	211	5.21	4.17	1	184.9771712	188.1427663	188.55905249999998	2	1	1.1874118820000001	0.001097550001
36	8080	003	7.73	6.65	0	190.0756466	193.7405576	194.15775190000002	3	1	0.63716153	0.00105381
37	6263	232	2.48	6.62	1	195.6733275	199.0555651	199.4724131	3	1	0.7708054790000001	0.0011375620020000002
38	2102	332	5.16	3.03	1	200.9884095	204.7708046	205.1865105	2	1	0.8087718840000001	0.001123563001
39	2347	020	7.83	5.56	0	206.7026525	209.9186772	210.334959	2	1	0.667552286	0.001042865999
40	5534	322	4.84	3.14	1	211.85112169999996	215.8339235	216.2495546	3	1	0.76115202	0.0010732039990000001
41	9810	100	2.09	6.62	0	217.76601659999997	220.8813149	221.2984298	1	1	0.631945664	0.00101609
42	9414	233	2.06	6.49	1	222.81451380000001	226.5962516	227.0133588	2	1	0.750137298	0.00139976
43	8492	313	7.21	7.31	1	228.52962620000002	231.96170189999998	232.3775659	1	1	0.9052100559999999	0.001062316
44	2799	100	2.42	5.02	0	233.89424739999998	237.57679249999998	237.99234049999998	1	1	0.642106861	0.001033494002
45	3215	311	2.51	5.44	1	239.5086392	243.1740175	243.59062889999998	3	1	0.660372042	0.001357831001
46	7130	331	4.77	3.35	1	245.1072145	248.73950840000003	249.1553625	1	1	0.9192179140000001	0.001095813001
47	2381	020	5.25	3.04	0	250.671706	253.9038452	254.32055209999996	2	1	0.673823148	0.0010253299989999999
