trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	8420	003	7.76	5.56	0	0.0	3.3662857139999995	3.7821307789999996	3	1	0.711048413	0.001200528
2	9070	332	5.01	3.63	1	5.298220016	8.497054546000001	8.897326236	2	1	0.860118155	0.0011346030009999999
3	8180	100	7.12	6.59	0	10.41304308	14.06277913	14.47833759	1	1	0.55043189	0.001036234
4	3062	020	1.87	5.78	0	15.99520162	19.09377844	19.51045126	2	1	0.582672451	0.001066392
5	8540	233	7.48	5.16	1	21.02713125	24.32591689	24.74257231	2	1	0.799004777	0.0011617
6	9560	100	2.12	5.5	0	26.25813933	30.07347658	30.49034149	1	1	0.546348907	0.0010315539999999998
7	2205	020	1.95	4.53	0	32.0063917	35.9387148	36.35484398	2	1	0.538136513	0.001061327999
8	2487	112	5.2	4.05	1	37.870700299999996	41.80294723	42.21987624	2	1	0.8737017359999999	0.0011192020010000001
9	9908	212	2.34	6.63	1	43.73563589	47.58416079	48.00146346	1	1	0.859840125	0.001232338002
10	2208	100	7.35	5.68	0	49.51688493	53.04981281	53.46558465	1	1	0.5471127029999999	0.001029429999
11	2710	020	2.52	5.46	0	54.98176395	58.68098399	59.09730879	2	1	0.652052092	0.001233325
12	2717	232	2.58	5.7	1	60.6133531	64.27930852	64.69605399	3	1	1.349309932	0.0010864519990000001
13	5600	112	7.57	5.19	1	66.21133863	69.74353149999999	70.16012181	2	1	0.8609240020000001	0.001090121999
14	6350	003	1.9	7.29	0	71.676321	75.59214541	76.00826465	3	1	0.7254433770000001	0.001139942
15	2840	100	4.91	2.43	0	77.5244697	80.57389685	80.99021082	1	1	0.567124455	0.001234427
16	1710	212	8.34	5.41	1	82.50601942	86.15549879	86.57139506	1	1	0.786108212	0.001116087
17	2190	003	4.83	2.41	0	88.08750898	91.20355764	91.61968809	3	1	0.561666746	0.001100285001
18	8300	313	7.02	6.14	1	93.13667406	96.63465955	97.05199336	1	1	0.792905651	0.001054143
19	5535	100	4.81	4.11	0	98.56825237	102.0837218	102.49990059999999	1	1	0.5930825670000001	0.0011012770010000001
20	7330	020	7.69	5.14	0	104.01605740000001	107.7143639	108.13156809999998	2	1	0.657278473	0.001041227
21	8200	232	7.54	6.35	1	109.64744650000002	112.92937079999999	113.34615749999999	3	1	0.802946458	0.001061416999
22	9800	100	2.04	6.05	0	114.86246200000001	117.8948215	118.31161329999999	1	1	0.557277602	0.001054841001
23	7100	221	5.24	2.89	1	119.82765790000002	122.9099233	123.3266715	1	1	0.830036432	0.001054960001
24	9940	020	1.62	7.15	0	124.84199890000001	128.3582446	128.7741105	2	1	0.759215172	0.001108296001
25	7032	003	4.82	3.18	0	130.2903319	134.1229307	134.5390892	3	1	0.82614035	0.001072589999
26	7632	221	5.22	4.78	1	136.0554901	139.6212895	140.0379189	1	1	0.694917751	0.0010450680000000001
27	2154	100	8.03	4.48	0	141.553397	144.68569159999998	145.1026864	1	1	0.614887334	0.001136422999
28	2710	322	2.52	5.46	1	146.6186717	150.01722	150.4343259	3	1	0.8992318779999999	0.0013384439989999998
29	2393	020	4.87	2.93	0	151.9497801	155.68275649999998	156.0992653	2	1	0.625938495	0.001106780999
30	2441	003	4.64	3.62	0	157.6146124	161.1975845	161.61332990000002	3	1	0.607697476	0.001053844
31	3062	131	1.87	5.78	1	163.12974619999997	166.9790474	167.3954281	3	1	0.8657964990000001	0.001103813
32	3195	020	2.06	6.36	0	168.910905	172.8762178	173.2935686	2	1	0.696298532	0.001408444001
33	9700	313	4.77	3.21	1	174.8090679	178.5080929	178.9245506	1	1	0.745249418	0.001168622
34	9421	211	2.21	5.04	1	180.4409789	183.6560534	184.0725525	2	1	0.901172923	0.001140582001
35	2377	003	5.19	3.5	0	185.5892224	189.0711341	189.488381	3	1	0.548335507	0.001030664
36	7036	322	4.88	3.32	1	191.0044743	194.61964980000002	195.0357476	3	1	0.816971236	0.001030345
37	3160	100	2.63	5.35	0	196.5519837	199.6841815	200.1008244	1	1	0.600856892	0.001139810998
38	9560	232	2.12	5.5	1	201.61698930000003	205.3330686	205.7487436	3	1	0.777054659	0.001151242001
39	9700	020	4.77	3.21	0	207.265571	210.9813624	211.39730469999998	2	1	0.768459291	0.001391063
40	9920	003	2.5	5.76	0	212.913431	216.5457776	216.96179180000001	3	1	0.603315279	0.001082030001
41	9000	313	2.55	4.06	1	218.47844669999998	221.49462409999998	221.91078560000003	1	1	0.814724557	0.001118455999
42	7497	020	5.19	4.97	0	223.4266815	227.29218500000002	227.708833	2	1	0.696634051	0.001271006999
43	9421	020	2.21	5.04	0	229.2248839	233.2068063	233.6232499	2	1	0.5654392020000001	0.001033806
44	7484	212	4.99	4.24	1	235.13938990000003	238.42160040000002	238.8383619	1	1	0.7431135109999999	0.001814700001
45	2224	211	7.24	4.85	1	240.3544659	244.3694213	244.785933	2	1	0.80293569	0.001046265001
46	3181	100	2.3	5.06	0	246.3027728	249.8009623	250.2176361	1	1	0.611208607	0.001045387
47	7032	332	4.82	3.18	1	251.7341525	255.1661492	255.5829182	2	1	0.7819308540000001	0.001029338
48	2208	211	7.35	5.68	1	257.0993082	260.24813140000003	260.66401129999997	2	1	0.7411490190000001	0.001182734
49	7004	100	5.04	2.0	0	262.1802003	265.3128848	265.7290094	1	1	0.6279508460000001	0.001078374
50	2071	311	7.86	5.0	1	267.2459134	270.8111701	271.2112613	3	1	0.857594319	0.001046237001
51	7405	100	7.38	6.28	0	272.726833	276.4921628	276.90909760000005	1	1	0.648410536	0.001116066
52	3110	331	1.79	6.7	1	278.42485330000005	282.04101569999995	282.4570675	1	1	0.76438368	0.001134214001
53	8503	020	7.02	5.22	0	283.9736359	287.3727065	287.78889810000004	2	1	0.6960805290000001	0.0010795730000000001
54	3181	112	2.3	5.06	1	289.3047002	293.036888	293.45360800000003	2	1	0.81556918	0.001093388
55	3059	100	1.81	6.48	0	294.9698297	298.4020026	298.81843310000005	1	1	0.610617645	0.0011207769999999999
56	8496	112	7.58	5.79	1	300.334829	304.04977	304.46635519999995	2	1	0.72239746	0.001043128999
57	6260	221	2.44	6.93	1	305.98254239999994	309.64788819999995	310.06442450000003	1	1	0.773380372	0.001152243
58	7484	100	4.99	4.24	0	311.5815813	315.3960778	315.8133754	1	1	0.575718364	0.0010902999999999998
59	8420	332	7.76	5.56	1	317.3287345	321.0113685	321.42793839999996	2	1	0.6809202240000001	0.0010536710000000002
60	2840	232	4.91	2.43	1	322.94355099999996	326.1929692	326.6098209	3	1	0.9478144359999999	0.001373006
61	8170	020	7.63	6.12	0	328.1257403	331.907718	332.3237841	2	1	0.537334061	0.00128733
62	2377	311	5.19	3.5	1	333.840052	337.2229328	337.638805	3	1	0.678390143	0.001096161001
63	3195	311	2.06	6.36	1	339.1553707	342.4704662	342.8874744	3	1	0.64597982	0.001114662999
64	7002	100	4.97	3.16	0	344.4036762	348.2858577	348.70219380000003	1	1	0.55092419	0.001161653001
65	5535	131	4.81	4.11	1	350.2184017	353.91712010000003	354.3333697	3	1	0.711309735	0.001033422001
66	4220	311	6.6	5.18	1	355.8495307	359.782215	360.19793339999995	3	1	0.671056626	0.001084347001
67	6230	100	2.37	7.35	0	361.71425189999997	365.6795133	366.0961773	1	1	0.6292893279999999	0.001129967999
68	2272	131	4.5	3.74	1	367.61278910000004	371.5608709	371.977732	3	1	0.6997954590000001	0.001152147001
69	3059	331	1.81	6.48	1	373.493976	376.9758202	377.3930012	1	1	0.73170838	0.001030805
70	9000	003	2.55	4.06	0	378.9089746	382.05794610000004	382.47407180000005	3	1	0.714629078	0.001029887
71	7002	313	4.97	3.16	1	383.9909444	387.32293239999996	387.73890819999997	2	0	1.04180066	0.001044092
72	8300	003	7.02	6.14	0	389.2551022	392.80417650000004	393.22056789999993	x	-1	-1.0	0.0
73	2487	100	5.2	4.05	0	394.7374273	398.069223	398.4856359	1	1	1.255249307	0.001040268
74	3530	211	1.8	6.82	1	400.0021378	403.8678724	404.28408360000003	2	1	0.945321711	0.0012396689999999999
75	8380	020	7.56	5.74	0	405.8005733	409.03243480000003	409.4490033	2	1	0.97249208	0.001128128
76	2210	100	4.7	3.08	0	410.965514	414.8133714	415.230696	1	1	0.694789523	0.001125621
77	8503	221	7.02	5.22	1	416.7464278	420.4448688	420.86209119999995	1	1	0.959208321	0.0010890489990000001
78	7037	020	4.81	3.71	0	422.37827680000004	425.94354060000006	426.3601938	2	1	0.8287880059999999	0.001081840999
79	2272	003	4.5	3.74	0	427.8762813	431.44178150000005	431.85758219999997	3	1	0.660044101	0.0013412729999999998
80	2154	212	8.03	4.48	1	433.374629	436.4895931	436.9060335	1	1	0.7870904809999999	0.0010581989990000001
81	2210	211	4.7	3.08	1	438.4230648	442.2052587	442.62100549999997	2	1	1.096555895	0.001318385001
82	2717	020	2.58	5.7	0	444.1377902	447.91989060000003	448.3362336	2	1	1.037218912	0.001119637001
83	4670	003	6.99	6.74	0	449.8523203	453.5339482	453.9508182	3	1	0.974213542	0.001055002
84	8470	331	7.74	6.14	1	455.4670766	459.2321619	459.64947209999997	1	1	0.891680508	0.001214026001
85	9927	003	2.71	5.29	0	461.1654002	465.1137853	465.53067039999996	3	1	0.7067390370000001	0.001242440001
86	2595	003	4.88	3.71	0	467.0462881	470.0950931	470.5123351	3	1	0.661052515	0.0010945150010000001
87	2190	212	4.83	2.41	1	472.0284796	475.06058909999996	475.4766887	1	1	0.9928421359999999	0.001140134
88	2071	003	7.86	5.0	0	476.99352689999995	480.77494630000007	481.1916214	3	1	0.67811958	0.001206695
89	8180	331	7.12	6.59	1	482.7078768	486.15707710000004	486.5729665	1	1	0.7607764770000001	0.0011289960000000002
90	9220	003	2.06	4.0	0	488.0891978	491.77169360000005	492.18782319999997	3	1	0.6329249029999999	0.001059116999
91	2441	331	4.64	3.62	1	493.7048467	496.88691689999996	497.30370480000005	1	1	0.7330439190000001	0.001023298
92	5629	100	7.03	6.55	0	498.81905980000005	502.50122410000006	502.9178459	1	1	0.670830767	0.0010288510000000001
93	8030	332	7.33	7.35	1	504.43380870000004	508.415905	508.83276229999996	2	1	0.73234579	0.0010633939999999998
94	7014	100	5.15	3.25	0	510.3492224	513.5982893	514.0140681	1	1	0.7186436559999999	0.001027097
95	5480	020	7.53	5.48	0	515.530298	518.8796365000001	519.2959549999999	2	1	0.7732013879999999	0.001089525
96	2393	311	4.87	2.93	1	520.8121286	524.0612283	524.4773928999999	3	1	1.007885629	0.001098003
97	3110	003	1.79	6.7	0	525.9944322	529.4257451999999	529.8422301	3	1	0.755208867	0.001123243999
98	5480	233	7.53	5.48	1	531.3590682	534.9077246999999	535.3236833000001	2	1	0.79338523	0.001142151999
99	6350	212	1.9	7.29	1	536.840625	540.1894457999999	540.6052892999999	1	1	0.760017987	0.001208506001
100	2224	020	7.24	4.85	0	542.1223185	545.5203797	545.9377062000001	2	1	0.580137777	0.001374325
101	9800	233	2.04	6.05	1	547.4536656	550.9018902	551.3184014	2	1	0.8226127879999999	0.001077262999
102	6260	003	2.44	6.93	0	552.8347025	556.3341199	556.7506945	3	1	0.566833119	0.001314965999
103	7497	322	5.19	4.97	1	558.2668636	561.7991003	562.2154182	3	1	0.861968885	0.001106315
104	9070	020	5.01	3.63	0	563.7317317000001	567.5472967000001	567.9629132	2	1	0.626545511	0.0011295
105	9220	311	2.06	4.0	1	569.4791106	573.2944755	573.7116431	3	1	0.725195865	0.001057799
106	7492	313	7.41	4.91	1	575.2272128999999	578.6598397999999	579.0763707	1	1	0.728666055	0.001056837
107	9908	100	2.34	6.63	0	580.5920942	584.0082954	584.4250469	1	1	0.692567368	0.001136728
108	8470	003	7.74	6.14	0	585.9408777000001	589.2397962	589.6565005	3	1	0.5885325570000001	0.001084826999
109	2308	211	5.22	3.82	1	591.1725456	595.1047934	595.5207579	2	1	0.76426865	0.001059876
110	5600	100	7.57	5.19	0	597.0375452000001	600.9354174	601.3524242999999	1	1	0.636573175	0.001069780999
111	7014	233	5.15	3.25	1	602.8687742999999	606.8003852999999	607.2175201	2	1	0.7236355520000001	0.001080298001
112	8540	100	7.48	5.16	0	608.7329222999999	612.2650669	612.6819203	1	1	0.555740904	0.001159023001
113	4220	100	6.6	5.18	0	614.1978292	617.5632052	617.9797183999999	1	1	0.625917936	0.001136195
114	9210	233	4.53	3.08	1	619.4959408	622.8451017000001	623.2616803999999	2	1	0.7990885670000001	0.001066466
115	1710	003	8.34	5.41	0	624.7778832	628.5433026000001	628.9603271000001	3	1	0.564677188	0.00109132
116	9332	003	2.25	5.34	0	630.4761214	634.1252549999999	634.5411435	3	1	0.584084487	0.001074743999
117	7405	221	7.38	6.28	1	636.0572106000001	639.3897365	639.8059657000001	1	1	0.743417853	0.001116317
118	7492	003	7.41	4.91	0	641.3221462	644.4881396000001	644.8882281	3	1	0.661204598	0.0011113880009999998
119	7004	331	5.04	2.0	1	646.4044700000001	650.0692975	650.4857676	1	1	0.727798567	0.001104866002
120	8496	020	7.58	5.79	0	652.0019202999999	655.4680825	655.8847556	2	1	0.616976381	0.001137917001
121	6230	112	2.37	7.35	1	657.4001753	660.8832616000001	661.2995224	2	1	1.1139435690000001	0.001125878
122	7100	003	5.24	2.89	0	662.8150557	665.9146706	666.3306007	3	1	0.499108681	0.001120401001
123	4670	232	6.99	6.74	1	667.8472981000001	671.829472	672.2454075	3	1	0.9280224159999999	0.001282547999
124	2308	020	5.22	3.82	0	673.7621232000001	677.0946223	677.5105279	2	1	0.590609078	0.001056539999
125	5629	131	7.03	6.55	1	679.0265906000001	682.6252057999999	683.0425447	3	1	0.938842497	0.001087351
126	2595	112	4.88	3.71	1	684.5579627000001	688.4233247999999	688.8406309	2	1	0.908561501	0.001078514
127	3530	100	1.8	6.82	0	690.3566581	693.8551529	694.2713539	1	1	0.622177551	0.001320863999
128	3160	332	2.63	5.35	1	695.787531	698.9036951	699.3202651	2	1	0.7085258329999999	0.001029027999
129	7037	232	4.81	3.71	1	700.8358754	704.6346764	705.0519608	3	1	1.1216204220000001	0.00113271
130	8200	020	7.54	6.35	0	706.5674481000001	710.3330194	710.7493302999999	2	1	0.91132973	0.001031845
131	9940	322	1.62	7.15	1	712.2660752	716.0983828	716.5145487000001	3	1	0.778570456	0.001078007001
132	9520	020	2.46	5.41	0	718.0310615000001	721.479577	721.8958157000001	2	1	0.77376299	0.001129466
133	7330	322	7.69	5.14	1	723.4117661	726.5449231	726.9606021000001	3	1	0.7160065440000001	0.001045293
134	8170	322	7.63	6.12	1	728.4770872	732.4594743	732.8753259	3	1	0.60135979	0.001068603
135	7632	020	5.22	4.78	0	734.3922267999999	737.7570432	738.1740602000001	2	1	0.558782116	0.001047443999
136	9927	313	2.71	5.29	1	739.6900744	743.4052292	743.8220233	1	1	0.72720354	0.001100554
137	7036	003	4.88	3.32	0	745.3383986	748.5378238	748.9376866	3	1	0.579683799	0.001256102001
138	8380	131	7.56	5.74	1	750.4535711	753.5525723999999	753.9685007999999	3	1	0.852190525	0.001027863
