trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
86	2730	100	2.45	6.8	0	566.9206	571.9356	572.652	1	1	0.7500999999999749	0.0008
87	8510	233	7.32	4.93	1	573.9849	577.0005	577.7169	2	1	1.1272000000000162	0.0009
88	7130	020	4.77	3.35	0	579.0331	583.0484	583.7648	2	1	0.901299999999992	0.0008
89	7044	100	4.69	3.94	0	585.0977	590.1126	590.8291	1	1	0.7022999999999229	0.0009
90	9423	311	2.61	5.66	1	592.1453	598.1599	598.8763	3	1	0.7954999999999472	0.0009
91	2514	100	5.19	3.5	0	600.1925	603.2081	603.9246	1	1	0.6377999999999702	0.0009
92	5910	020	7.8	5.59	0	605.2408	609.256	609.9725	2	1	0.7459999999999809	0.0008
93	9187	112	1.81	6.45	1	611.2887	616.3036	617.02	2	1	1.463899999999967	0.0001
94	9435	100	2.27	5	0	619.6525	623.6677	624.3842	1	1	0.5995000000000346	0.0008
95	2880	100	5.18	2.96	0	625.717	631.7316	632.448	1	1	0.6918000000000575	0.0007
96	2703	332	1.91	5.78	1	633.7643	638.7792	639.4956	2	1	1.190900000000056	0.0008
97	7041	100	4.99	2.6	0	640.8118	643.8275	644.5439	1	1	0.6425000000000409	0.0009
98	2703	020	1.91	5.78	0	645.8601	649.8754	650.5918	2	1	0.7507999999999129	0.0008
99	5621	332	7.57	6.99	1	651.9247	657.9393	658.6557	2	1	1.1709999999999354	0.0008
100	3015	212	1.52	5.9	1	659.9719	662.9875	663.7039	1	1	0.9194999999999709	0.0011
101	3061	100	2.32	5.28	0	665.0201	668.0358	668.7522	1	1	0.7461999999999307	0.0009
102	2411	003	5.07	2.86	0	670.0684	675.0834	675.7998	3	1	0.7608999999999924	0.0008
103	4626	211	7.6	5.78	1	677.116	683.1306	683.847	2	1	1.0729000000000042	0.0007
104	7021	020	5.21	4.17	0	685.1632	690.1782	690.8946	2	1	0.7907000000000153	0.0008
105	3350	221	1.88	5.72	1	692.2108	697.2257	697.9421	1	1	1.4121000000000095	0.0001
106	3215	020	2.51	5.44	0	700.5746	705.5895	706.3059	2	1	0.7697000000000571	0.0009
107	2045	100	7.87	5.47	0	707.6221	713.6367	714.3532	1	1	0.6752999999999929	0.0009
108	3061	131	2.32	5.28	1	715.6694	718.685	719.4014	3	1	1.0801000000000158	0.0008
109	9253	003	2	5.53	0	720.7176	725.7326	726.449	3	1	0.6887000000000398	0.0009
110	2381	112	5.25	3.04	1	727.7652	731.7805	732.4969	2	1	1.171799999999962	0.001
111	9910	003	2.06	6.2	0	733.8131	737.8284	738.5448	3	1	0.8894999999999982	0.0008
112	5534	100	4.84	3.14	0	739.861	742.8767	743.5931	1	1	0.6535999999999831	0.0008
113	8350	322	7.18	5.18	1	744.9086	750.9239	751.6403	3	1	1.1685999999999694	0.0009
114	2200	112	4.79	3.18	1	752.9565	757.9715	758.6879	2	1	1.2302999999999429	0.0007
115	7058	003	5.29	3.98	0	760.0041	763.0197	763.7361	3	1	0.8539000000000669	0.0008
116	9435	233	2.27	5	1	765.0524	769.0676	769.7841	2	1	1.3369000000000142	0.0001
117	6563	020	1.77	6.85	0	772.4165	778.4311	779.1475	2	1	0.8795000000000073	0.0009
118	2514	212	5.19	3.5	1	780.4637	783.4793	784.1958	1	1	1.0343000000000302	0.0009
119	9322	003	2.24	5.73	0	785.5286	790.5436	791.26	3	1	0.8137000000000398	0.001
120	7595	221	4.55	3.77	1	792.5762	798.5908	799.3072	1	1	1.2662000000000262	0.0009
121	9423	020	2.61	5.66	0	800.6401	806.6547	807.3711	2	1	0.8115999999999985	0.0009
122	2396	332	4.91	3.34	1	808.6873	811.7029	812.4194	2	1	1.185100000000034	0.0009
123	7270	003	7.53	5.76	0	813.7356	818.7505	819.4669	3	1	0.7193999999999505	0.0008
124	2570	322	4.78	2.76	1	820.7831	825.7981	826.5145	3	1	1.058300000000031	0.0009
125	2830	020	4.73	3.64	0	827.8307	833.8453	834.5617	2	1	0.7296999999999798	0.0009
126	2045	322	7.87	5.47	1	835.8779	841.8925	842.609	3	1	1.1821999999999662	0.001
127	7595	003	4.55	3.77	0	843.9418	849.9564	850.6728	3	1	0.7432000000000016	0.001
128	2214	100	5.01	3.46	0	851.9891	857.004	857.7204	1	1	0.6954999999999245	0.0008
129	4610	221	7.29	5.1	1	859.0366	863.0519	863.7683	1	1	0.8975000000000364	0.0009
130	3261	003	1.82	5.75	0	865.0845	869.0998	869.8163	3	1	0.8649000000000342	0.0008
131	3010	211	1.79	7.26	1	871.1491	874.1648	874.8812	2	1	1.0967999999999165	0.0008
132	5621	003	7.57	6.99	0	876.1974	880.2127	880.9291	3	1	0.7207000000000789	0.0009
133	2880	131	5.18	2.96	1	882.2453	885.2609	885.9774	3	1	0.9534999999999627	0.0008
134	7502	020	7.75	5.91	0	887.2936	892.3085	893.0249	2	1	0.6870000000000118	0.0008
135	9187	100	1.81	6.45	0	894.3411	898.3564	899.0728	1	1	0.6702999999999975	0.0007
136	2332	212	7.64	4.3	1	900.389	904.4043	905.1208	1	1	1.1064999999999827	0.0009
137	2830	131	4.73	3.64	1	906.437	912.4516	913.168	3	1	0.871599999999944	0.0009
138	9414	100	2.06	6.49	0	914.4842	917.4998	918.2162	1	1	0.79200000000003	0.0008
139	7502	311	7.75	5.91	1	919.5325	925.547	926.2635	3	1	0.8070000000000164	0.0008
140	8090	020	7.02	5.71	0	927.5797	930.5953	931.3117	2	1	1.1336999999999762	0.0009
141	2516	020	4.9	3.5	0	932.6446	935.6602	936.3766	2	1	0.9123999999999342	0.0008
142	2216	221	7.57	5.83	1	937.6929	943.7075	944.4239	1	1	0.9742999999999711	0.0008
143	2495	233	5.22	3.19	1	945.7401	948.7557	949.4721	2	1	1.1760000000000446	0.0008
144	2160	003	7.58	5.16	0	950.7884	954.8036	955.5201	3	1	0.8779000000000678	0.0008
