trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	2799	221	2.42	5.02	1	0.0	3.849128869	4.265290234	1	1	1.074823233	0.001169171002
2	2516	311	4.9	3.5	1	5.7814473479999995	9.296950087	9.713504825	3	1	0.554596589	0.001136118
3	9250	003	2.57	6.6	0	11.22997883	15.12838487	15.54492983	3	1	0.738924235	0.001304613004
4	4520	332	6.16	4.8	1	17.06109727	20.50994521	20.92694541	2	1	0.77336943	0.0013834650020000002
5	9322	322	2.24	5.73	1	22.44283107	25.65826776	26.0747753	3	1	0.9448752159999999	0.001089726
6	1811	020	7.62	5.12	0	27.59099661	31.07307886	31.48982365	2	1	0.666079533	0.001316170004
7	9429	331	2.68	5.63	1	33.00581615	36.48803863	36.90459454	1	1	0.778903786	0.0010744210009999999
8	8350	003	7.18	5.18	0	38.42071694	42.35274121	42.76931694	3	1	0.602139518	0.001142530004
9	9419	331	2.55	5.19	1	44.285358200000005	47.48515672	47.90090423	1	1	0.703343629	0.001370286001
10	9903	020	2.36	5.71	0	49.41715918	53.39910845	53.81560326	2	1	0.515897301	0.001137567
11	2160	232	7.58	5.16	1	55.33179035	58.74831427	59.16385455	3	1	0.9599808670000001	0.001116692998
12	9810	212	2.09	6.62	1	60.68002549	64.16262604	64.57880272	1	1	0.72115561	0.001140348002
13	3350	020	1.88	5.72	0	66.0949253	70.01037165	70.42687476	2	1	0.688903495	0.001107567994
14	2347	331	7.83	5.56	1	71.94300955	75.82527899	76.24155194	1	1	0.666211827	0.001106431002
15	2484	003	5.0	3.75	0	77.75856307	81.02339501	81.43992368	3	1	0.6437919360000001	0.001132320001
16	5833	003	8.22	5.71	0	82.95608802	86.08840287	86.50486184	3	1	0.498980828	0.001130097997
17	7058	212	5.29	3.98	1	88.02108448	91.7864338	92.20360777	1	1	0.632739051	0.001376084998
18	3261	112	1.82	5.75	1	93.71917751	97.5845687	98.00111572	3	0	0.8341489009999999	0.001087558994
19	2002	003	4.95	3.35	0	99.5172501	102.6662792	103.08275859999999	3	1	0.752738473	0.001073940002
20	6570	131	2.19	6.24	1	104.5989035	108.03140630000001	108.4481837	3	1	1.170837982	0.001011385
21	2214	331	5.01	3.46	1	109.9637963	113.0795104	113.49602649999999	1	1	0.772051672	0.0011520900010000001
22	4607	100	7.03	6.34	0	115.0121821	118.628215	119.0442053	1	1	0.624065202	0.001369095
23	8090	112	7.02	5.71	1	120.5605168	123.72595849999999	124.14247179999998	2	1	0.965112695	0.001086611002
24	6570	020	2.19	6.24	0	125.6596338	128.72437150000002	129.1408896	2	1	0.662768091	0.001114664999
25	1811	131	7.62	5.12	1	130.65699540000003	133.7060476	134.122833	3	1	0.969209188	0.001361194001
26	9419	003	2.55	5.19	0	135.6387332	139.37083859999998	139.7873968	3	1	0.583862939	0.001076392
27	2440	221	4.49	2.63	1	141.3035405	144.9856128	145.40217719999998	1	1	0.6897175059999999	0.001441456996
28	8501	112	7.91	6.44	1	146.9192974	150.48480049999998	150.8846691	2	1	0.807098573	0.001110259
29	9429	003	2.68	5.63	0	152.3999053	155.4322539	155.848769	3	1	0.634336308	0.001055843997
30	5910	311	7.8	5.59	1	157.3649044	160.9970076	161.41354230000002	3	1	1.006331593	0.001119203
31	4520	100	6.16	4.8	0	162.9296899	166.87848449999998	167.2785704	1	1	0.620852253	0.001089548998
32	2484	232	5.0	3.75	1	168.794468	171.86011269999997	172.27662769999998	3	1	1.095448631	0.001151821998
33	3015	100	1.52	5.9	0	173.7928655	177.34163999999998	177.7591465	1	1	0.548379003	0.001077607994
34	2495	020	5.22	3.19	0	179.2744233	182.5575697	182.9731635	2	1	0.654411249	0.001203319996
35	7021	211	5.21	4.17	1	184.4902759	188.03811509999997	188.4552366	2	1	0.900280167	0.001200428997
36	8080	003	7.73	6.65	0	189.9711151	193.7529064	194.1693973	3	1	0.585793243	0.001064177006
37	6263	232	2.48	6.62	1	195.6856119	199.01789219999998	199.4344189	3	1	1.041845016	0.001371256003
38	2102	332	5.16	3.03	1	200.95055280000003	204.40040290000002	204.80026809999998	2	1	0.76276742	0.001012870998
39	2347	020	7.83	5.56	0	206.3156334	209.7310838	210.14755519999997	2	1	0.784465014	0.001145872993
