trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	8420	003	7.76	5.56	0	0.0	3.52350821	3.9242839939999996	3	1	0.661122015	0.001101911001
2	9070	332	5.01	3.63	1	5.4271992639999995	8.666860769	9.067631203	2	1	0.9975217882999999	0.001115436
3	8180	100	7.12	6.59	0	10.57054797	13.72666172	14.12749157	1	1	0.9063366954000001	0.001345589999
4	3062	020	1.87	5.78	0	15.63040273	18.66963515	19.07040029	2	1	0.6985604886	0.0010418489999999999
5	8540	233	7.48	5.16	1	20.57332307	23.66268902	24.0634681	2	1	0.9939489298	0.001085387999
6	9560	100	2.12	5.5	0	25.5663859	29.37015059	29.78750233	1	1	0.6138567629999999	0.0010960429989999999
7	2205	020	1.95	4.53	0	31.30333605	34.3686391	34.78545326	2	1	0.655679749	0.001077128001
8	2487	112	5.2	4.05	1	36.30181131	39.36741246	39.78354079	3	0	0.7533750909999999	0.001036975998
9	9908	212	2.34	6.63	1	41.30024969	45.19924755	45.61495627	1	1	0.8746212520000001	0.001110552001
10	2208	100	7.35	5.68	0	47.13165382	50.51324453	50.93067561	1	1	0.775200315	0.001376065
11	2710	020	2.52	5.46	0	52.44664794	56.21212567	56.62807929	2	1	0.733824556	0.001134758999
12	2717	232	2.58	5.7	1	58.14437387	61.32631975	61.74308321	3	1	1.178257181	0.0011143169999999999
13	5600	112	7.57	5.19	1	63.25959898	66.7588207	67.17483482	2	1	0.922025402	0.001031330999
14	6350	003	1.9	7.29	0	68.69131611	71.8065434	72.22301028	3	1	1.3061743609999998	0.001148207
15	2840	100	4.91	2.43	0	73.73902378	76.87130653	77.28780520000001	1	1	0.8332422340000001	0.001066956
16	1710	212	8.34	5.41	1	78.80462801	82.469387	82.88609259	1	1	0.89916928	0.001162066001
17	2190	003	4.83	2.41	0	84.40251915	88.3515803	88.76786791	3	1	0.6729906529999999	0.001019087998
18	8300	313	7.02	6.14	1	90.28429146	94.14962166	94.56544199	1	1	0.827990442	0.001113078
19	5535	100	4.81	4.11	0	96.08177574	99.11393426	99.53048644	1	1	0.8393658190000001	0.001151115999
20	7330	020	7.69	5.14	0	101.046603	104.77963340000001	105.1958679	2	1	0.613202874	0.001079092001
21	8200	232	7.54	6.35	1	106.7119416	110.6277283	111.0434175	3	1	1.054010218	0.001117235
22	9800	100	2.04	6.05	0	112.56037549999999	116.1755404	116.59180549999999	1	1	0.633370985	0.0010773150010000001
23	7100	221	5.24	2.89	1	118.1081375	121.59080990000001	122.0069972	1	1	1.210709238	0.001144993999
24	9940	020	1.62	7.15	0	123.52335890000002	127.0054382	127.42142659999999	2	1	0.7554444379999999	0.0010071769990000002
25	7032	003	4.82	3.18	0	128.93751880000002	132.2700815	132.68678490000002	3	1	0.6985309359999999	0.001107930999
26	7632	221	5.22	4.78	1	134.2026238	137.4851045	137.9011937	1	1	0.844084732	0.0010940639999999998
27	2154	100	8.03	4.48	0	139.41731049999999	143.26641030000002	143.6829325	1	1	0.679057955	0.0011702869999999999
28	2710	322	2.52	5.46	1	145.1996806	149.1975545	149.61471369999998	3	1	0.834804875	0.001125950999
29	2393	020	4.87	2.93	0	151.13040900000001	154.51267769999998	154.9289373	2	1	0.664727435	0.001137511001
30	2441	003	4.64	3.62	0	156.4450196	160.3271647	160.7442933	3	1	0.68168338	0.0011801890009999999
31	3062	131	1.87	5.78	1	162.260551	165.9585554	166.3757072	3	1	1.057686425	0.001093508001
32	3195	020	2.06	6.36	0	167.89132969999997	171.1743404	171.590522	2	1	0.6432563929999999	0.0011314090009999999
33	9700	313	4.77	3.21	1	173.1064931	176.7387095	177.1549921	1	1	0.806816102	0.001146272001
34	9421	211	2.21	5.04	1	178.67125249999998	182.43695630000002	182.85350449999999	2	1	0.851872286	0.001196937001
35	2377	003	5.19	3.5	0	184.3699542	187.81829430000002	188.2354281	3	1	0.701644878	0.001048889
36	7036	322	4.88	3.32	1	189.7515617	193.550468	193.9663679	3	1	1.090984572	0.001077131999
37	3160	100	2.63	5.35	0	195.48242119999998	199.16488130000002	199.5811308	1	1	0.644419855	0.001150272999
38	9560	232	2.12	5.5	1	201.09740209999998	204.7629727	205.1792927	3	1	0.965784278	0.0010984000000000002
39	9700	020	4.77	3.21	0	206.6957243	210.2115111	210.627232	2	1	0.709966503	0.001119055001
40	9920	003	2.5	5.76	0	212.14382790000002	215.69239069999998	216.10916349999997	3	1	0.7237778859999999	0.001063641999
41	9000	313	2.55	4.06	1	217.62523769999999	220.99040589999998	221.4070773	1	1	0.8103707240000001	0.001098896
42	7497	020	5.19	4.97	0	222.92356600000002	226.85572290000002	227.27255330000003	2	1	0.648341821	0.0010425
43	9421	020	2.21	5.04	0	228.7878909	232.17014559999998	232.58686060000002	2	1	0.598735601	0.001104675999
44	7484	212	4.99	4.24	1	234.1029022	237.66870440000002	238.0855517	1	1	0.772026038	0.001124361001
45	2224	211	7.24	4.85	1	239.6014028	243.50028650000002	243.9164117	2	1	0.8374843609999999	0.0013936870000000002
46	3181	100	2.3	5.06	0	245.43255519999997	249.23214190000002	249.6480299	1	1	0.561240576	0.001095097999
47	7032	332	4.82	3.18	1	251.1648483	254.8134943	255.2298909	2	1	0.955070365	0.001065789
48	2208	211	7.35	5.68	1	256.745377	259.8279356	260.2452531	2	1	0.844069359	0.00109575
49	7004	100	5.04	2.0	0	261.7612789	265.0600503	265.4763863	1	1	0.517145416	0.001108592
50	2071	311	7.86	5.0	1	266.99225079999997	270.3743882	270.7749789	3	1	0.7546812829999999	0.001145265998
51	7405	100	7.38	6.28	0	272.2910639	275.372696	275.7901424	1	1	0.55515344	0.001128999998
52	3110	331	1.79	6.7	1	277.3053262	280.3879697	280.8042877	1	1	0.780877212	0.0010756910000000001
53	8503	020	7.02	5.22	0	282.3209907	285.9528964	286.3699322	2	1	0.639879613	0.001140766
54	3181	112	2.3	5.06	1	287.8858013	291.4507422	291.8678677	2	1	0.909077041	0.001037385
55	3059	100	1.81	6.48	0	293.3840935	297.19940160000004	297.6154484	1	1	0.721452993	0.0010597339990000001
56	8496	112	7.58	5.79	1	299.13190739999993	302.5643751	302.98015160000006	2	1	0.997807995	0.0013665300010000001
57	6260	221	2.44	6.93	1	304.4967666	307.5294692	307.94534039999996	1	1	0.848519323	0.0011355569990000002
