trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	8420	003	7.76	5.56	0	0.0	3.865802144	4.281712417	3	1	0.61152607	0.001138575
2	9070	332	5.01	3.63	1	5.798341772000001	9.364100292	9.780389932	2	1	0.728039903	0.001057960999
3	8180	100	7.12	6.59	0	11.29649055	14.97813261	15.39479298	1	1	0.48186729	0.001068926002
4	3062	020	1.87	5.78	0	16.91158458	20.27661565	20.69299553	2	1	0.512289846	0.001321424999
5	8540	233	7.48	5.16	1	22.20958918	25.89122638	26.30785104	2	1	0.656878387	0.001104498002
6	9560	100	2.12	5.5	0	27.82420741	30.95679173	31.37368098	1	1	0.502638644	0.001042762
7	2205	020	1.95	4.53	0	32.88888441	36.88811679999999	37.30423323	2	1	0.565256923	0.0013775619990000001
8	2487	112	5.2	4.05	1	38.82026616	42.08684378	42.50309549	2	1	0.773905046	0.001108676002
9	9908	212	2.34	6.63	1	44.01860628	47.03519957	47.43508023	1	1	0.7623239559999999	0.001141148001
10	2208	100	7.35	5.68	0	48.93459159	52.81638928	53.23216898	1	1	0.573146107	0.001156148002
11	2710	020	2.52	5.46	0	54.74835569	58.63041228	59.04734671	2	1	0.669488932	0.0011020069980000001
12	2717	232	2.58	5.7	1	60.56374053	64.27933738	64.69544928	3	1	0.765114952	0.001073156
13	5600	112	7.57	5.19	1	66.21179242	69.97667391	70.39324754	2	1	0.763110194	0.0010459830009999999
14	6350	003	1.9	7.29	0	71.91024065	75.90809254	76.32525074	3	1	0.551976907	0.001137886
15	2840	100	4.91	2.43	0	77.84138123	81.73992006	82.15613914	1	1	0.528183521	0.001033001998
16	1710	212	8.34	5.41	1	83.67223715	86.75506159999999	87.17188688	1	1	0.6971243770000001	0.0012842230030000001
17	2190	003	4.83	2.41	0	88.68761905	92.50333142	92.91967133	3	1	0.612632549	0.001046239002
18	8300	313	7.02	6.14	1	94.43618668	98.28401554	98.70122666	1	1	0.656318579	0.0013683479990000001
19	5535	100	4.81	4.11	0	100.2174493	103.7988823	104.215571	1	1	0.532745286	0.0010489480009999998
20	7330	020	7.69	5.14	0	105.73160530000001	109.11387260000001	109.53106389999999	2	1	0.570379294	0.001179177001
21	8200	232	7.54	6.35	1	111.04658710000001	114.09571059999999	114.5123728	3	1	0.652159533	0.0011113449980000001
22	9800	100	2.04	6.05	0	116.0283074	120.02711380000001	120.4435783	1	1	0.5692541329999999	0.001096225998
23	7100	221	5.24	2.89	1	121.9602915	125.9249832	126.34217790000001	1	1	0.662183922	0.001048918999
24	9940	020	1.62	7.15	0	127.85850579999999	131.29027659999997	131.70726979999998	2	1	0.569300359	0.001096144002
25	7032	003	4.82	3.18	0	133.2232847	136.8880128	137.3045873	3	1	0.667915028	0.001084776002
26	7632	221	5.22	4.78	1	138.82070259999998	142.803051	143.2195124	1	1	0.650413416	0.001715449001
27	2154	100	8.03	4.48	0	144.7359284	148.0516179	148.4678291	1	1	0.576677764	0.001077998
28	2710	322	2.52	5.46	1	149.98397930000002	153.1659904	153.5826415	3	1	0.8863272759999999	0.001111117999
29	2393	020	4.87	2.93	0	155.099456	158.88097219999997	159.29761200000002	2	1	0.546863656	0.001067533998
30	2441	003	4.64	3.62	0	160.8137609	163.9294471	164.3458584	3	1	0.578523762	0.001057939
31	3062	131	1.87	5.78	1	165.8617102	169.16106000000002	169.5775957	3	1	0.851185098	0.001095105999
32	3195	020	2.06	6.36	0	171.09389299999998	175.0421551	175.45932040000002	2	1	0.586011233	0.001126716001
33	9700	313	4.77	3.21	1	176.97563069999998	180.6574754	181.073565	1	1	0.6995207529999999	0.001136233001
34	9421	211	2.21	5.04	1	182.5898503	185.9228352	186.33855630000002	2	1	0.65790886	0.001085743002
35	2377	003	5.19	3.5	0	187.8546021	191.2540707	191.6703114	3	1	0.534063194	0.00106232
36	7036	322	4.88	3.32	1	193.1868238	196.4857456	196.901961	3	1	0.77526048	0.001135638002
37	3160	100	2.63	5.35	0	198.41828969999997	202.0173772	202.43386	1	1	0.53953694	0.0013527300030000001
38	9560	232	2.12	5.5	1	203.9494324	207.0823034	207.49863440000001	3	1	0.61867654	0.001151639997
39	9700	020	4.77	3.21	0	209.0144341	212.8463518	213.26284109999997	2	1	0.509555868	0.001050087001
40	9920	003	2.5	5.76	0	214.77963169999998	218.17880010000002	218.5949602	3	1	0.570114907	0.001141526998
41	9000	313	2.55	4.06	1	220.1107145	223.24291490000002	223.66022379999998	1	1	0.688512668	0.001094165
42	7497	020	5.19	4.97	0	225.17609790000003	228.55787940000002	228.97505099999998	2	1	0.502349215	0.0013529520000000001
43	9421	020	2.21	5.04	0	230.49058870000002	233.87371140000002	234.2896256	2	1	0.555621441	0.0011364960009999999
44	7484	212	4.99	4.24	1	235.8057234	238.887811	239.30504700000003	1	1	0.6514410079999999	0.001067493999
45	2224	211	7.24	4.85	1	240.8208313	244.6364724	245.05304109999997	1	0	0.7843983459999999	0.001359370999
46	3181	100	2.3	5.06	0	246.5686212	250.2843872	250.70056839999998	1	1	0.592623652	0.001134459999
47	7032	332	4.82	3.18	1	252.2169102	255.26646980000004	255.68259980000002	2	1	1.025693062	0.001050815001
48	2208	211	7.35	5.68	1	257.19843430000003	260.5982241	261.0139385	2	1	0.686349251	0.001047698002
49	7004	100	5.04	2.0	0	262.5304617	266.1793688	266.5959362	1	1	0.584400376	0.001055786001
50	2071	311	7.86	5.0	1	268.1114776	271.510958	271.9268776	3	1	0.582110595	0.001130250002
51	7405	100	7.38	6.28	0	273.44300499999997	276.80940539999995	277.22558119999997	1	1	0.538748865	0.001051167001
52	3110	331	1.79	6.7	1	278.7417802	282.74044649999996	283.1569698	1	1	0.7434877740000001	0.0010868050010000001
53	8503	020	7.02	5.22	0	284.6727186	288.1723233	288.5887792	2	1	0.551722661	0.001085977998
54	3181	112	2.3	5.06	1	290.1043358	294.05335160000004	294.4694715	2	1	0.6308817179999999	0.001045585999
55	3059	100	1.81	6.48	0	295.9856968	299.1516323	299.56780580000003	1	1	0.5332704079999999	0.001277142001
56	8496	112	7.58	5.79	1	301.0843569	304.19989169999997	304.6001228	2	1	0.805232396	0.001133887999
57	6260	221	2.44	6.93	1	306.1158006	309.7980459	310.2150405	1	1	0.7415475020000001	0.001095494001
58	7484	100	4.99	4.24	0	311.730934	315.11305469999996	315.5300331	1	1	0.594729258	0.0011179010000000001
59	8420	332	7.76	5.56	1	317.0457915	320.461747	320.8617977	2	1	0.847590672	0.0013645020009999999
60	2840	232	4.91	2.43	1	322.3769305	325.75924249999997	326.1757543	3	1	1.013468195	0.001137039999
61	8170	020	7.63	6.12	0	327.6922942	330.87493939999996	331.2913882	2	1	0.561886631	0.001147490002
62	2377	311	5.19	3.5	1	332.806885	336.58907539999996	337.00625089999994	3	1	0.654678648	0.001101701
63	3195	311	2.06	6.36	1	338.5220579	342.3542334	342.7704864	3	1	0.650742562	0.001194426
64	7002	100	4.97	3.16	0	344.286536	347.50215860000003	347.91949439999996	1	1	0.5408631660000001	0.001034446999
65	5535	131	4.81	4.11	1	349.43535860000003	352.86790410000003	353.283731	3	1	0.609640355	0.001368985999
66	4220	311	6.6	5.18	1	354.79968019999995	357.8656475	358.28182480000004	3	1	0.578649623	0.001074502001
67	6230	100	2.37	7.35	0	359.79864449999997	363.4968545	363.91353010000006	1	1	0.547790432	0.001147442999
68	2272	131	4.5	3.74	1	365.4297914	368.4957414	368.9120777	3	1	0.604780393	0.001212974999
69	3059	331	1.81	6.48	1	370.4278334	374.1601789	374.5769498	1	1	0.804118235	0.001142330999
70	9000	003	2.55	4.06	0	376.0931865	379.1251383	379.5416105	3	1	0.56740844	0.001125236999
71	7002	313	4.97	3.16	1	381.0583138	384.3573148	384.7574051	1	1	0.751781811	0.001155529
72	8300	003	7.02	6.14	0	386.2734057	389.6882295	390.1054023	3	1	0.65923948	0.001095393
73	2487	100	5.2	4.05	0	391.6215938	395.58656349999995	396.00309550000003	1	1	0.602049511	0.0013375309969999999
74	3530	211	1.8	6.82	1	397.5188859	401.2017139	401.61791380000005	2	1	0.62681686	0.001098372002
75	8380	020	7.56	5.74	0	403.1337979	406.4167882	406.8331072	2	1	0.540251392	0.0013416839970000001
