trial	iaps	msit	valence	arousal	interference	fixOnset	IAPSOnset	MSITOnset	responseKey	responseCorrect	responseTime	responseUncertainty
1	8420	003	7.76	5.56	0	0.0	3.9721958789999996	4.388730302	3	1	1.15389484	0.001188839
2	9070	332	5.01	3.63	1	5.904881265	9.337623133	9.753642501	2	1	0.957543398	0.001146908
3	8180	100	7.12	6.59	0	11.27032751	14.86872489	15.28519357	1	1	0.55397394	0.0011463280009999998
4	3062	020	1.87	5.78	0	16.80190713	20.00024609	20.4168426	2	1	0.629278971	0.0010306949989999999
5	8540	233	7.48	5.16	1	21.93358976	25.06561276	25.48178724	2	1	1.14074088	0.001092336001
6	9560	100	2.12	5.5	0	26.997966700000003	30.96397049	31.38002968	1	1	0.538044464	0.001017758001
7	2205	020	1.95	4.53	0	32.89700704	35.91170137	36.32872728	2	1	0.6222508720000001	0.001119341001
8	2487	112	5.2	4.05	1	37.84446483	41.59394827	42.01049137	2	1	1.4277758809999999	0.001049789002
9	9908	212	2.34	6.63	1	43.52583455	47.09137687	47.50862674	1	1	0.818163938	0.00112309
10	2208	100	7.35	5.68	0	49.02467551	52.27297427	52.68949298	1	1	0.7570394559999999	0.001086176999
11	2710	020	2.52	5.46	0	54.20567873	58.18773428	58.60498487	2	1	0.602486869	0.0013943409990000001
12	2717	232	2.58	5.7	1	60.12110864	63.36929351	63.78626177	3	1	0.884335326	0.001112942999
13	5600	112	7.57	5.19	1	65.3020183	69.01743832	69.43421009999999	2	1	1.0043352159999999	0.001146808001
14	6350	003	1.9	7.29	0	70.95060327	74.86636169	75.28269636	3	1	0.64463141	0.00135633
15	2840	100	4.91	2.43	0	76.79861006	80.76432247	81.18086224	1	1	0.538187029	0.00114728
16	1710	212	8.34	5.41	1	82.6965342	86.06189965	86.47905429	x	-1	-1.0	0.0
17	2190	003	4.83	2.41	0	87.99494822	91.84386131	92.25990356	3	1	0.610466327	0.001092631999
18	8300	313	7.02	6.14	1	93.77638777	97.17552627	97.59234057	1	1	1.214301586	0.0010758920020000002
19	5535	100	4.81	4.11	0	99.09157506	102.99037990000001	103.4061729	1	1	0.784106627	0.001075015
20	7330	020	7.69	5.14	0	104.92229840000002	108.3878425	108.8049601	2	1	0.881342197	0.001051735
21	8200	232	7.54	6.35	1	110.3210034	113.81947949999999	114.2359409	3	1	0.834662627	0.001111589001
22	9800	100	2.04	6.05	0	115.75283590000002	119.567852	119.98446979999999	1	1	0.573967595	0.0010843719990000001
23	7100	221	5.24	2.89	1	121.5004467	124.78258989999999	125.1990223	1	1	0.7273160120000001	0.001045129999
24	9940	020	1.62	7.15	0	126.71543570000001	130.4813178	130.89737590000001	2	1	0.645282512	0.001175963002
25	7032	003	4.82	3.18	0	132.4142017	136.4128591	136.8291197	3	1	0.5616241129999999	0.001120848001
26	7632	221	5.22	4.78	1	138.3448793	141.6935325	142.1103918	1	1	0.632288828	0.001237223001
27	2154	100	8.03	4.48	0	143.62626619999998	146.67564730000004	147.07567969999997	1	1	0.555408821	0.001132985
28	2710	322	2.52	5.46	1	148.5917143	152.37432859999998	152.7902253	3	1	1.456823275	0.0011175879989999999
29	2393	020	4.87	2.93	0	154.3063919	157.58859950000002	158.0051354	2	1	0.8011779259999999	0.001079246002
30	2441	003	4.64	3.62	0	159.52167649999998	163.1040792	163.52029380000002	3	1	0.55809369	0.001061288
31	3062	131	1.87	5.78	1	165.0357964	168.50147959999998	168.9184325	3	1	0.768232377	0.001083366999
32	3195	020	2.06	6.36	0	170.43446830000002	173.833026	174.2502125	2	1	0.652757415	0.001119156001
33	9700	313	4.77	3.21	1	175.76565980000004	179.4478347	179.8643447	1	1	1.31084698	0.001147061001
34	9421	211	2.21	5.04	1	181.3809211	185.19593659999998	185.612693	2	1	1.473906909	0.0011829149989999999
35	2377	003	5.19	3.5	0	187.112773	191.0606386	191.4776582	3	1	0.681537155	0.001150677999
36	7036	322	4.88	3.32	1	192.99406530000002	196.7921552	197.2094285	3	1	1.109603883	0.001125979999
37	3160	100	2.63	5.35	0	198.725452	202.0904039	202.5069686	1	1	0.5316658160000001	0.001103302
38	9560	232	2.12	5.5	1	204.0234519	208.0051015	208.4216188	3	1	0.777233788	0.001277388001
39	9700	020	4.77	3.21	0	209.9380404	213.5704826	213.98639690000002	2	1	0.588336833	0.001090307
40	9920	003	2.5	5.76	0	215.5027974	219.31808430000004	219.73548959999997	3	1	0.527156914	0.001105679001
41	9000	313	2.55	4.06	1	221.25087830000004	224.56632230000002	224.9836679	1	1	0.86336362	0.00114095
42	7497	020	5.19	4.97	0	226.49975469999998	230.098754	230.51519930000003	2	1	0.619591498	0.001118983
43	9421	020	2.21	5.04	0	232.03066260000003	235.1469297	235.5633663	2	1	0.6028283879999999	0.001020272999
44	7484	212	4.99	4.24	1	237.0794023	240.41128909999998	240.8278745	1	1	0.818357378	0.001036348
